institution,unitid,page_type,original_url,timestamp,ai_addressed,n_ai_terms,text_len,prohibition,prohibition_present,detector_surveillance,detector_surveillance_present,misconduct_framing,misconduct_framing_present,sanction,sanction_present,permitted_use,permitted_use_present,disclosure,disclosure_present,appeal,appeal_present,l2_protection,l2_protection_present,restrictive_idx,procedural_idx,net_restrictiveness,ai_governance_intensity
Tufts University,168148,integrity,provost_tufts_edu_blog_news_2023_09_12_academic_symposium_in_honor_of_the_inaugu,20240527040432,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts University,168148,integrity,provost_tufts_edu_blog_news_2023_09_12_academic_symposium_in_honor_of_the_inaugu,20240709220940,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts University,168148,integrity,provost_tufts_edu_blog_news_2023_09_12_academic_symposium_in_honor_of_the_inaugu,20240724210934,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts University,168148,ai,provost_tufts_edu_celt_events_artificial_intelligence_events,20241103094551,1,62,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts University,168148,ai,provost_tufts_edu_celt_events_fall_2023_ai_series,20231002201943,1,25,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts University,168148,ai,provost_tufts_edu_celt_events_fall_2023_ai_series,20231127214135,1,26,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts University,168148,ai,provost_tufts_edu_celt_events_fall_2023_ai_series,20240520112647,1,31,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts University,168148,ai,provost_tufts_edu_celt_events_fall_2023_ai_series,20240719130357,1,31,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts University,168148,ai,provost_tufts_edu_celt_events_fall_2023_ai_series,20240825025422,1,31,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts University,168148,ai,provost_tufts_edu_celt_events_spring_2023_events_ai_2,20240524033539,1,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts University,168148,ai,provost_tufts_edu_celt_events_spring_2023_events_ai_2,20240724032334,1,2,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tufts University,168148,ai,provost_tufts_edu_celt_events_spring_2023_events_ai_2,20240921025004,1,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams College,168342,ai,catalog_williams_edu_winter_study_utm_source_chatgpt_com,20241216154040,1,15,42290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan State University,171100,integrity,www_deanofstudents_msu_edu_academic_integrity,20210112142040,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan State University,171100,integrity,www_deanofstudents_msu_edu_academic_integrity,20210120075903,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan State University,171100,integrity,www_deanofstudents_msu_edu_student_conduct_0,20210112144927,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan State University,171100,integrity,www_deanofstudents_msu_edu_student_conduct_0,20210120064821,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20210126114531,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20210619024323,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20210920195224,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20211018174408,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20211220145643,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20220128051533,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20220331184249,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20230529082716,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20231209080056,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20240415182509,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20240611081730,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_about_awards_honors_grants,20240716085557,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_utm_source_link_utm_medium_email_59f1fb7d40664_utm_campaign_Jo,20240728193801,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne State University,172644,integrity,provost_wayne_edu_wayne_med_direct_news_med_direct_students_receive_honors_award,20241214200512,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20210106190309,0,0,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20210107011856,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20210323200432,0,0,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20210420204236,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20210427162922,0,0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20210728200853,0,0,2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20210922055858,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20211026214500,0,0,2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20220301234617,0,0,2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20220309092050,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20220427022358,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20220518022718,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20220608090549,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20220629075248,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20220720095122,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20220803010334,0,0,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20220810053411,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20220824073958,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20220921010937,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20221004181645,0,0,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20221012003334,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20221102171617,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20221123041544,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20221203223534,0,0,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20221214054145,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20221227205040,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20230124231930,0,0,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20230125051320,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20230214232246,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20230314235324,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20230328174559,0,0,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20230719202437,0,0,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20230911214342,0,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20231108015009,0,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20240102172958,0,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20240301213130,0,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20240423175443,0,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20240625190341,0,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington University in St Louis,179867,integrity,wustl_edu_about_compliance_policies_academic_policies_undergraduate_student_acad,20240806170258,1,3,2588,0,0,0,0,3,1,0,0,1,1,1,1,0,0,0,0,1,2,-1,3
Princeton University,186131,ai,catalog_princeton_edu_catalog_q1_Gendai_igo_taikei_f1_in_series_search_field_adv,20221204185959,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,186131,ai,catalog_princeton_edu_catalog_q1_Gendai_igo_taikei_f1_in_series_search_field_adv,20240810130151,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,186131,ai,catalog_princeton_edu_catalog_q1_Gendai_no_kenchikuka_f1_in_series_search_field_,20221205014824,0,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,186131,ai,catalog_princeton_edu_catalog_q1_Gendai_no_kenchikuka_f1_in_series_search_field_,20240811024439,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,186131,integrity,catalog_princeton_edu_f_author_s_Fuchs_2C_Michael_Choral_conductor,20240507025841,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton University,186131,ai,catalog_princeton_edu_f_subject_facet_Artificial_intelligence,20240728052229,1,13,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,ai,provost_columbia_edu_content_generative_ai,20241109075506,1,65,1759,4,1,5,1,6,1,0,0,7,1,2,1,0,0,0,0,3,2,1,5
Columbia University,190150,ai,provost_columbia_edu_content_generative_ai,20241211230432,1,65,1759,4,1,5,1,6,1,0,0,7,1,2,1,0,0,0,0,3,2,1,5
Columbia University,190150,ai,provost_columbia_edu_content_generative_ai,20241212142432,1,65,1759,4,1,5,1,6,1,0,0,7,1,2,1,0,0,0,0,3,2,1,5
Columbia University,190150,ai,provost_columbia_edu_content_generative_ai,20250101092243,1,65,1759,4,1,5,1,6,1,0,0,7,1,2,1,0,0,0,0,3,2,1,5
Columbia University,190150,ai,provost_columbia_edu_content_mae_ngai_founding_cser,20240609054133,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,ai,provost_columbia_edu_content_mae_ngai_founding_cser,20241213030939,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,ai,provost_columbia_edu_content_mae_ngai_job_market_phds,20240609054116,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,ai,provost_columbia_edu_content_mae_ngai_job_market_phds,20241213030857,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20210301102715,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20210501231355,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20210515024650,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20210827235854,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20211114165041,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20220111183510,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20220117051108,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20220124184526,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20220201205049,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20220308141240,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20220628213000,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20221001140916,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20230101201931,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20230321201244,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu,20230609214532,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu_dd,20210126042904,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu_dd,20210406063703,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu_dd,20210416221757,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu_dd,20210607215626,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,studentconduct_columbia_edu_dd,20230108075837,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20210116024621,0,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20210417120330,0,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20210419010949,0,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20210609174711,0,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20210918010005,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20211007234641,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20211210012601,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20220121021600,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20220303085335,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20220526082514,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20220611053756,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20220615122917,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20220802083947,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20220803060922,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20220815031724,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20221005210646,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20221215034505,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20230127004725,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20230201120050,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20230513210942,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20230523101655,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20231216175150,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20240119085727,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20240408163545,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20241003230903,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20241115042130,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20241123051713,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20241205201239,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20241211023727,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20241213035300,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia University,190150,integrity,www_college_columbia_edu_academics_academicintegrity,20250101001748,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20230804030728,1,70,1709,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20230918020829,1,83,1875,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20230920195544,1,83,1875,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20230928031028,1,86,1907,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20231022033724,1,83,1875,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20240106095949,1,83,1877,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20240123183837,1,83,1877,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20240203164002,1,85,1874,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20240226100254,1,85,1874,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20240303164635,1,85,1874,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20240501022643,1,85,1882,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20240604184452,1,85,1896,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20240717115147,1,85,1878,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20240811185603,1,85,1874,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
Cornell University,190415,ai,teaching_cornell_edu_generative_artificial_intelligence,20240824024008,1,85,1874,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,-2,2
