institution,unitid,state,control,carnegie,quarter,event_q,post,intl_share,total_enroll,ai_addressed,n_ai_terms,text_len,prohibition_present,detector_surveillance_present,misconduct_framing_present,sanction_present,permitted_use_present,disclosure_present,appeal_present,l2_protection_present,restrictive_idx,procedural_idx,net_restrictiveness,ai_governance_intensity
University of Texas at Arlington,228769,TX,Public,R1,2024Q2,6,1,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2024Q3,7,1,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2024Q4,8,1,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2025Q1,9,1,0.1387,43946.0,0,0.0,5834.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2025Q2,10,1,0.1387,43946.0,0,0.0,5883.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2025Q3,11,1,0.1387,43946.0,1,10.0,5883.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2025Q4,12,1,0.1387,43946.0,1,10.0,7810.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Texas at Arlington,228769,TX,Public,R1,2026Q1,13,1,0.1387,43946.0,1,10.0,7810.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2021Q1,-7,0,0.1003,39049.0,0,0.0,328.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2021Q2,-6,0,0.1003,39049.0,0,0.0,328.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2021Q3,-5,0,0.1003,39049.0,0,0.0,328.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2021Q4,-4,0,0.1003,39049.0,0,0.0,356.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2022Q1,-3,0,0.1003,39049.0,0,0.0,356.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2022Q2,-2,0,0.1003,39049.0,0,0.0,541.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2022Q3,-1,0,0.1003,39049.0,0,0.0,541.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2022Q4,0,1,0.1003,39049.0,0,0.0,541.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2023Q1,1,1,0.1003,39049.0,0,0.0,541.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2023Q2,2,1,0.1003,39049.0,0,0.0,541.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2023Q3,3,1,0.1003,39049.0,1,9.0,709.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2023Q4,4,1,0.1003,39049.0,1,9.0,709.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2024Q1,5,1,0.1003,39049.0,1,9.0,709.0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason University,232186,VA,Public,R1,2024Q2,6,1,0.1003,39049.0,1,13.0,955.0,1,0,1,0,0,0,0,0,2,0,2,2
George Mason University,232186,VA,Public,R1,2024Q3,7,1,0.1003,39049.0,1,21.0,909.0,1,0,1,0,0,0,0,0,2,0,2,2
George Mason University,232186,VA,Public,R1,2024Q4,8,1,0.1003,39049.0,1,21.0,908.0,1,0,1,0,0,0,0,0,2,0,2,2
George Mason University,232186,VA,Public,R1,2025Q1,9,1,0.1003,39049.0,1,21.0,908.0,1,0,1,0,0,0,0,0,2,0,2,2
George Mason University,232186,VA,Public,R1,2025Q2,10,1,0.1003,39049.0,1,54.0,8908.0,1,0,1,0,0,0,0,0,2,0,2,2
George Mason University,232186,VA,Public,R1,2025Q3,11,1,0.1003,39049.0,1,54.0,8908.0,1,0,1,0,0,0,0,0,2,0,2,2
George Mason University,232186,VA,Public,R1,2025Q4,12,1,0.1003,39049.0,1,54.0,8908.0,1,0,1,0,0,0,0,0,2,0,2,2
George Mason University,232186,VA,Public,R1,2026Q1,13,1,0.1003,39049.0,1,54.0,8908.0,1,0,1,0,0,0,0,0,2,0,2,2
James Madison University,232423,VA,Public,M,2021Q1,-7,0,0.0123,22224.0,0,0.0,411.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2021Q2,-6,0,0.0123,22224.0,0,0.0,6253.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2021Q3,-5,0,0.0123,22224.0,0,0.0,6253.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2021Q4,-4,0,0.0123,22224.0,0,0.0,6247.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2022Q1,-3,0,0.0123,22224.0,0,0.0,6247.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2022Q2,-2,0,0.0123,22224.0,0,0.0,6246.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2022Q3,-1,0,0.0123,22224.0,0,0.0,6246.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2022Q4,0,1,0.0123,22224.0,0,0.0,6766.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2023Q1,1,1,0.0123,22224.0,0,0.0,6766.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2023Q2,2,1,0.0123,22224.0,0,0.0,6771.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2023Q3,3,1,0.0123,22224.0,0,0.0,6771.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2023Q4,4,1,0.0123,22224.0,0,0.0,6767.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2024Q1,5,1,0.0123,22224.0,0,0.0,6768.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2024Q2,6,1,0.0123,22224.0,0,0.0,6768.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2024Q3,7,1,0.0123,22224.0,0,0.0,6768.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2024Q4,8,1,0.0123,22224.0,0,0.0,6768.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2025Q1,9,1,0.0123,22224.0,0,0.0,6875.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2025Q2,10,1,0.0123,22224.0,0,0.0,6875.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2025Q3,11,1,0.0123,22224.0,0,0.0,6875.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2025Q4,12,1,0.0123,22224.0,0,0.0,6875.0,0,0,0,0,0,0,0,0,0,0,0,0
James Madison University,232423,VA,Public,M,2026Q1,13,1,0.0123,22224.0,0,0.0,6875.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2021Q1,-7,0,0.1018,38170.0,0,0.0,1230.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2021Q2,-6,0,0.1018,38170.0,0,0.0,1234.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2021Q3,-5,0,0.1018,38170.0,0,0.0,1283.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2021Q4,-4,0,0.1018,38170.0,0,0.0,1283.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2022Q1,-3,0,0.1018,38170.0,0,0.0,1283.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2022Q2,-2,0,0.1018,38170.0,0,0.0,1283.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2022Q3,-1,0,0.1018,38170.0,0,0.0,1283.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2022Q4,0,1,0.1018,38170.0,0,0.0,1283.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2023Q1,1,1,0.1018,38170.0,0,0.0,1283.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2023Q2,2,1,0.1018,38170.0,0,0.0,621.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2023Q3,3,1,0.1018,38170.0,0,0.0,621.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2023Q4,4,1,0.1018,38170.0,0,0.0,621.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2024Q1,5,1,0.1018,38170.0,0,0.0,621.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2024Q2,6,1,0.1018,38170.0,0,0.0,704.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2024Q3,7,1,0.1018,38170.0,0,0.0,1418.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2024Q4,8,1,0.1018,38170.0,0,0.0,1418.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2025Q1,9,1,0.1018,38170.0,0,0.0,1418.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2025Q2,10,1,0.1018,38170.0,0,0.0,1418.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2025Q3,11,1,0.1018,38170.0,0,0.0,1418.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2025Q4,12,1,0.1018,38170.0,0,0.0,1418.0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Polytechnic Institute and State University,233921,VA,Public,R1,2026Q1,13,1,0.1018,38170.0,0,0.0,1418.0,0,0,0,0,0,0,0,0,0,0,0,0
Stanford University,243744,CA,Private,R1,2021Q1,-7,0,0.2507,18283.0,0,0.0,668.0,0,0,0,0,0,0,0,0,0,0,0,0
Stanford University,243744,CA,Private,R1,2021Q2,-6,0,0.2507,18283.0,0,0.0,668.0,0,0,0,0,0,0,0,0,0,0,0,0
Stanford University,243744,CA,Private,R1,2021Q3,-5,0,0.2507,18283.0,0,0.0,668.0,0,0,0,0,0,0,0,0,0,0,0,0
Stanford University,243744,CA,Private,R1,2021Q4,-4,0,0.2507,18283.0,0,0.0,668.0,0,0,0,0,0,0,0,0,0,0,0,0
Stanford University,243744,CA,Private,R1,2022Q1,-3,0,0.2507,18283.0,0,0.0,1216.0,0,0,0,0,0,0,0,0,0,0,0,0
Stanford University,243744,CA,Private,R1,2022Q2,-2,0,0.2507,18283.0,0,0.0,1541.0,0,0,0,0,0,0,0,0,0,0,0,0
Stanford University,243744,CA,Private,R1,2022Q3,-1,0,0.2507,18283.0,0,0.0,1541.0,0,0,0,0,0,0,0,0,0,0,0,0
Stanford University,243744,CA,Private,R1,2022Q4,0,1,0.2507,18283.0,0,0.0,1541.0,0,0,0,0,0,0,0,0,0,0,0,0
Stanford University,243744,CA,Private,R1,2023Q1,1,1,0.2507,18283.0,1,1.0,1541.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2023Q2,2,1,0.2507,18283.0,1,1.0,1541.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2023Q3,3,1,0.2507,18283.0,1,57.0,2013.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2023Q4,4,1,0.2507,18283.0,1,57.0,1978.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2024Q1,5,1,0.2507,18283.0,1,44.0,1977.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2024Q2,6,1,0.2507,18283.0,1,54.0,1684.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2024Q3,7,1,0.2507,18283.0,1,50.0,2072.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2024Q4,8,1,0.2507,18283.0,1,52.0,2114.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2025Q1,9,1,0.2507,18283.0,1,62.0,1800.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2025Q2,10,1,0.2507,18283.0,1,60.0,1736.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2025Q3,11,1,0.2507,18283.0,1,58.0,1749.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2025Q4,12,1,0.2507,18283.0,1,61.0,1774.0,0,0,1,1,0,0,1,0,2,1,1,3
Stanford University,243744,CA,Private,R1,2026Q1,13,1,0.2507,18283.0,1,61.0,1822.0,0,0,1,1,0,0,1,0,2,1,1,3
Purdue University,243780,IN,Public,R1,2021Q1,-7,0,0.1832,51528.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2021Q2,-6,0,0.1832,51528.0,0,0.0,1775.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2021Q3,-5,0,0.1832,51528.0,0,0.0,1775.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2021Q4,-4,0,0.1832,51528.0,0,0.0,1775.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2022Q1,-3,0,0.1832,51528.0,0,0.0,1775.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2022Q2,-2,0,0.1832,51528.0,0,0.0,1775.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2022Q3,-1,0,0.1832,51528.0,0,0.0,1775.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2022Q4,0,1,0.1832,51528.0,0,0.0,1775.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2023Q1,1,1,0.1832,51528.0,0,0.0,1775.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2023Q2,2,1,0.1832,51528.0,0,0.0,1792.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2023Q3,3,1,0.1832,51528.0,0,0.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2023Q4,4,1,0.1832,51528.0,0,0.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2024Q1,5,1,0.1832,51528.0,0,0.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2024Q2,6,1,0.1832,51528.0,0,0.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2024Q3,7,1,0.1832,51528.0,0,0.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2024Q4,8,1,0.1832,51528.0,0,0.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2025Q1,9,1,0.1832,51528.0,0,0.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2025Q2,10,1,0.1832,51528.0,0,0.0,1801.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2025Q3,11,1,0.1832,51528.0,0,0.0,1801.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2025Q4,12,1,0.1832,51528.0,0,0.0,1801.0,0,0,0,0,0,0,0,0,0,0,0,0
Purdue University,243780,IN,Public,R1,2026Q1,13,1,0.1832,51528.0,0,0.0,1801.0,0,0,0,0,0,0,0,0,0,0,0,0
