unitid,year,pell_share
156842,2009,67.0
156851,2009,61.0
156860,2009,56.0
156903,2009,72.0
156921,2009,43.0
156949,2009,80.0
156967,2009,48.0
157021,2009,78.0
157030,2009,58.0
157058,2009,64.0
157076,2009,52.0
157085,2009,22.0
157100,2009,47.0
157216,2009,67.0
157270,2009,41.0
157289,2009,29.0
157304,2009,59.0
157331,2009,78.0
157359,2009,73.0
157377,2009,56.0
157386,2009,48.0
157395,2009,100.0
157401,2009,39.0
157438,2009,51.0
157447,2009,34.0
157456,2009,92.0
157465,2009,69.0
157483,2009,60.0
157508,2009,67.0
157535,2009,66.0
157553,2009,73.0
157599,2009,84.0
157614,2009,66.0
157632,2009,45.0
157650,2009,86.0
157669,2009,95.0
157678,2009,82.0
157696,2009,78.0
157711,2009,79.0
157739,2009,80.0
157748,2009,0.0
157757,2009,44.0
157766,2009,73.0
157793,2009,68.0
157809,2009,28.0
157818,2009,24.0
157827,2009,71.0
157863,2009,65.0
157951,2009,44.0
158088,2009,65.0
158158,2009,53.0
158246,2009,96.0
158325,2009,21.0
158334,2009,20.0
158343,2009,89.0
158352,2009,42.0
158431,2009,57.0
158440,2009,100.0
158477,2009,32.0
158538,2009,85.0
158617,2009,29.0
158644,2009,46.0
158662,2009,67.0
158723,2009,87.0
158769,2009,65.0
158778,2009,83.0
158787,2009,57.0
158802,2009,69.0
158884,2009,66.0
159009,2009,74.0
159027,2009,84.0
159197,2009,47.0
159319,2009,100.0
159328,2009,75.0
159382,2009,42.0
159391,2009,17.0
159407,2009,49.0
159416,2009,40.0
159443,2009,54.0
159513,2009,46.0
159522,2009,54.0
159531,2009,61.0
159568,2009,38.0
159601,2009,79.0
159647,2009,29.0
159656,2009,31.0
159717,2009,38.0
159939,2009,35.0
159948,2009,0.0
159966,2009,34.0
159993,2009,43.0
160010,2009,71.0
160038,2009,46.0
160065,2009,38.0
160074,2009,40.0
160117,2009,73.0
160126,2009,100.0
160135,2009,58.0
160199,2009,89.0
160320,2009,42.0
160409,2009,33.0
160445,2009,89.0
160472,2009,66.0
160481,2009,49.0
160524,2009,82.0
160579,2009,48.0
160597,2009,25.0
160612,2009,36.0
160621,2009,72.0
160630,2009,87.0
160649,2009,85.0
160658,2009,31.0
160667,2009,76.0
160755,2009,11.0
160904,2009,64.0
160913,2009,50.0
160940,2009,54.0
160959,2009,38.0
160977,2009,12.0
160995,2009,79.0
161004,2009,13.0
161022,2009,100.0
161059,2009,0.0
161077,2009,59.0
161086,2009,9.0
161138,2009,52.0
161165,2009,53.0
161192,2009,64.0
161208,2009,41.0
161217,2009,63.0
161226,2009,42.0
161235,2009,48.0
161244,2009,58.0
161253,2009,33.0
161299,2009,24.0
161341,2009,53.0
161457,2009,29.0
161484,2009,66.0
161493,2009,78.0
161509,2009,41.0
161518,2009,35.0
161527,2009,56.0
161545,2009,45.0
161554,2009,35.0
161563,2009,55.0
161572,2009,46.0
161581,2009,65.0
161615,2009,82.0
161651,2009,64.0
161688,2009,52.0
161767,2009,23.0
161776,2009,62.0
161800,2009,100.0
161855,2009,99.0
161864,2009,85.0
161873,2009,54.0
161882,2009,48.0
162007,2009,47.0
162061,2009,74.0
162104,2009,30.0
162122,2009,26.0
162168,2009,42.0
162210,2009,57.0
162283,2009,62.0
162335,2009,78.0
162371,2009,92.0
162557,2009,19.0
162584,2009,35.0
162609,2009,58.0
162654,2009,19.0
162681,2009,68.0
162690,2009,34.0
162706,2009,31.0
162760,2009,29.0
162779,2009,26.0
162830,2009,55.0
162928,2009,9.0
162982,2009,38.0
163028,2009,48.0
163046,2009,12.0
163107,2009,92.0
163204,2009,50.0
163268,2009,18.0
163286,2009,12.0
163295,2009,21.0
163338,2009,60.0
163347,2009,89.0
163408,2009,100.0
163426,2009,36.0
163453,2009,53.0
163462,2009,19.0
163532,2009,17.0
163541,2009,100.0
163578,2009,50.0
163657,2009,51.0
163736,2009,70.0
163754,2009,38.0
163815,2009,89.0
163851,2009,17.0
163912,2009,11.0
163921,2009,51.0
163976,2009,14.0
164058,2009,47.0
164076,2009,19.0
164100,2009,99.0
164173,2009,30.0
164207,2009,53.0
164216,2009,14.0
164270,2009,24.0
164313,2009,54.0
164438,2009,25.0
164447,2009,55.0
164465,2009,20.0
164492,2009,47.0
164535,2009,26.0
164562,2009,15.0
164571,2009,50.0
164580,2009,17.0
164599,2009,41.0
164614,2009,38.0
164632,2009,52.0
164641,2009,66.0
164678,2009,77.0
164720,2009,45.0
164739,2009,12.0
164748,2009,18.0
164775,2009,51.0
164845,2009,73.0
164872,2009,48.0
164924,2009,12.0
164933,2009,16.0
164988,2009,16.0
165015,2009,19.0
165024,2009,28.0
165033,2009,47.0
165060,2009,50.0
165112,2009,58.0
165167,2009,42.0
165194,2009,36.0
165255,2009,41.0
165264,2009,25.0
165334,2009,17.0
165529,2009,27.0
165556,2009,73.0
165574,2009,34.0
165608,2009,19.0
165635,2009,63.0
165644,2009,44.0
165662,2009,15.0
165671,2009,30.0
165680,2009,50.0
165699,2009,16.0
165750,2009,62.0
165802,2009,72.0
165820,2009,26.0
165866,2009,24.0
165884,2009,70.0
165936,2009,26.0
165981,2009,47.0
166009,2009,41.0
166018,2009,20.0
166027,2009,15.0
166054,2009,30.0
166063,2009,37.0
166124,2009,14.0
166133,2009,49.0
166276,2009,74.0
166294,2009,87.0
166319,2009,92.0
166328,2009,49.0
166391,2009,33.0
166407,2009,100.0
166452,2009,32.0
166489,2009,50.0
166498,2009,43.0
166513,2009,29.0
166586,2009,96.0
166595,2009,65.0
166601,2009,69.0
166629,2009,21.0
166638,2009,39.0
166647,2009,38.0
166656,2009,35.0
166674,2009,19.0
166683,2009,19.0
166692,2009,18.0
166805,2009,63.0
166823,2009,36.0
166850,2009,21.0
166887,2009,37.0
166911,2009,39.0
166939,2009,18.0
166948,2009,37.0
166957,2009,46.0
166975,2009,72.0
166984,2009,22.0
167020,2009,81.0
167039,2009,85.0
167057,2009,20.0
167224,2009,30.0
167251,2009,55.0
167260,2009,34.0
167288,2009,39.0
167297,2009,44.0
167312,2009,49.0
167321,2009,43.0
167358,2009,14.0
167376,2009,45.0
167394,2009,44.0
167455,2009,79.0
167525,2009,34.0
167534,2009,47.0
167543,2009,63.0
167598,2009,50.0
167631,2009,76.0
167677,2009,0.0
167729,2009,37.0
167738,2009,82.0
167783,2009,29.0
167792,2009,33.0
167835,2009,17.0
167871,2009,52.0
167899,2009,22.0
167905,2009,56.0
167987,2009,34.0
167996,2009,14.0
168005,2009,33.0
168032,2009,34.0
168148,2009,10.0
168218,2009,15.0
168227,2009,23.0
168254,2009,23.0
168263,2009,26.0
168281,2009,19.0
168290,2009,38.0
168342,2009,18.0
168421,2009,16.0
168430,2009,26.0
168519,2009,100.0
168528,2009,36.0
168546,2009,29.0
168555,2009,80.0
168573,2009,87.0
168591,2009,37.0
168607,2009,66.0
168740,2009,30.0
168786,2009,40.0
168838,2009,70.0
168847,2009,77.0
168883,2009,59.0
168892,2009,75.0
169080,2009,27.0
169187,2009,52.0
169248,2009,31.0
169275,2009,52.0
169284,2009,81.0
169327,2009,100.0
169363,2009,31.0
169442,2009,33.0
169479,2009,50.0
169503,2009,56.0
169521,2009,47.0
169567,2009,64.0
169576,2009,67.0
169655,2009,71.0
169716,2009,34.0
169734,2009,86.0
169761,2009,89.0
169798,2009,45.0
169910,2009,43.0
169947,2009,76.0
169974,2009,55.0
169983,2009,22.0
169992,2009,61.0
170000,2009,60.0
170037,2009,38.0
170046,2009,84.0
170055,2009,44.0
170082,2009,29.0
170091,2009,47.0
170240,2009,60.0
170301,2009,21.0
170417,2009,86.0
170444,2009,55.0
170514,2009,75.0
170532,2009,14.0
170541,2009,51.0
170550,2009,29.0
170587,2009,65.0
170611,2009,76.0
170620,2009,60.0
170639,2009,40.0
170657,2009,41.0
170675,2009,30.0
170736,2009,87.0
170790,2009,35.0
170806,2009,26.0
170842,2009,81.0
170967,2009,53.0
170976,2009,15.0
171012,2009,93.0
171100,2009,25.0
171128,2009,27.0
171137,2009,35.0
171146,2009,45.0
171155,2009,65.0
171225,2009,40.0
171234,2009,60.0
171261,2009,100.0
171298,2009,70.0
171304,2009,48.0
171313,2009,90.0
171322,2009,82.0
171395,2009,55.0
171456,2009,41.0
171465,2009,86.0
171483,2009,50.0
171492,2009,35.0
171535,2009,44.0
171571,2009,28.0
171599,2009,56.0
171775,2009,86.0
171881,2009,48.0
171988,2009,81.0
171997,2009,79.0
172015,2009,93.0
172033,2009,40.0
172051,2009,39.0
172200,2009,33.0
172264,2009,60.0
172291,2009,39.0
172307,2009,61.0
172325,2009,59.0
172334,2009,48.0
172422,2009,100.0
172440,2009,68.0
172495,2009,65.0
172556,2009,88.0
172574,2009,86.0
172583,2009,92.0
172617,2009,46.0
172635,2009,75.0
172644,2009,56.0
172671,2009,66.0
172699,2009,34.0
172802,2009,83.0
172866,2009,79.0
172918,2009,48.0
172927,2009,95.0
172954,2009,44.0
172963,2009,33.0
172972,2009,0.0
173045,2009,44.0
173063,2009,53.0
173115,2009,67.0
173124,2009,30.0
173142,2009,43.0
173160,2009,27.0
173203,2009,56.0
173258,2009,14.0
173300,2009,23.0
173328,2009,46.0
173416,2009,37.0
173452,2009,37.0
173461,2009,49.0
173470,2009,90.0
173489,2009,77.0
173559,2009,53.0
173629,2009,71.0
173638,2009,58.0
173647,2009,22.0
173665,2009,35.0
173708,2009,42.0
173726,2009,94.0
173735,2009,65.0
173744,2009,35.0
173799,2009,34.0
173805,2009,51.0
173887,2009,51.0
173902,2009,14.0
173911,2009,41.0
173920,2009,28.0
173939,2009,53.0
173984,2009,55.0
173993,2009,66.0
174020,2009,68.0
174066,2009,20.0
174075,2009,41.0
174118,2009,66.0
174127,2009,29.0
174136,2009,65.0
174154,2009,70.0
174190,2009,62.0
174206,2009,40.0
174233,2009,21.0
174251,2009,32.0
174279,2009,47.0
174321,2009,52.0
174358,2009,36.0
174376,2009,44.0
174385,2009,81.0
174394,2009,52.0
174428,2009,33.0
174437,2009,36.0
174473,2009,54.0
174482,2009,27.0
174491,2009,38.0
174507,2009,0.0
174525,2009,67.0
174534,2009,59.0
174570,2009,74.0
174604,2009,45.0
174738,2009,43.0
174747,2009,22.0
174756,2009,52.0
174765,2009,71.0
174783,2009,30.0
174792,2009,19.0
174817,2009,27.0
174844,2009,17.0
174862,2009,34.0
174899,2009,27.0
174914,2009,20.0
174932,2009,54.0
174978,2009,86.0
175005,2009,50.0
175014,2009,74.0
175041,2009,75.0
175078,2009,37.0
175120,2009,57.0
175157,2009,45.0
175227,2009,47.0
175236,2009,49.0
175263,2009,54.0
175272,2009,21.0
175315,2009,44.0
175342,2009,58.0
175421,2009,35.0
175430,2009,51.0
175494,2009,85.0
175519,2009,98.0
175528,2009,57.0
175573,2009,71.0
175591,2009,61.0
175607,2009,100.0
175616,2009,54.0
175643,2009,58.0
175652,2009,69.0
175698,2009,78.0
175722,2009,100.0
175786,2009,78.0
175810,2009,74.0
175829,2009,73.0
175856,2009,78.0
175883,2009,59.0
175935,2009,71.0
175980,2009,23.0
176008,2009,70.0
176017,2009,22.0
176035,2009,64.0
176044,2009,43.0
176053,2009,31.0
176062,2009,62.0
176071,2009,53.0
176080,2009,28.0
176169,2009,68.0
176178,2009,66.0
176239,2009,48.0
176318,2009,68.0
176336,2009,88.0
176354,2009,74.0
176372,2009,56.0
176390,2009,68.0
176406,2009,85.0
176479,2009,65.0
176549,2009,75.0
176628,2009,44.0
176637,2009,77.0
176664,2009,64.0
176716,2009,68.0
176734,2009,74.0
176770,2009,51.0
176789,2009,32.0
176798,2009,71.0
176910,2009,55.0
176938,2009,91.0
176947,2009,45.0
176965,2009,33.0
176983,2009,72.0
176992,2009,100.0
177038,2009,0.0
177056,2009,86.0
177065,2009,33.0
177083,2009,25.0
177117,2009,39.0
177135,2009,59.0
177144,2009,51.0
177153,2009,86.0
177162,2009,73.0
177214,2009,50.0
177250,2009,56.0
177287,2009,88.0
177302,2009,76.0
177339,2009,37.0
177418,2009,30.0
177436,2009,70.0
177472,2009,54.0
177542,2009,36.0
177551,2009,85.0
177579,2009,36.0
177588,2009,97.0
177603,2009,71.0
177676,2009,45.0
177685,2009,33.0
177746,2009,40.0
177807,2009,86.0
177816,2009,0.0
177870,2009,80.0
177931,2009,61.0
177940,2009,67.0
177968,2009,27.0
177977,2009,43.0
177995,2009,33.0
178004,2009,0.0
178022,2009,29.0
178059,2009,20.0
178077,2009,75.0
178110,2009,78.0
178183,2009,73.0
178208,2009,48.0
178217,2009,61.0
178226,2009,79.0
178244,2009,37.0
178262,2009,91.0
178305,2009,84.0
178341,2009,49.0
178350,2009,0.0
178369,2009,53.0
178387,2009,49.0
178396,2009,18.0
178402,2009,34.0
178411,2009,24.0
178420,2009,40.0
178448,2009,60.0
178466,2009,58.0
178484,2009,66.0
178527,2009,89.0
178563,2009,56.0
178615,2009,18.0
178624,2009,35.0
178679,2009,42.0
178697,2009,70.0
178721,2009,29.0
178767,2009,50.0
178785,2009,44.0
178828,2009,74.0
178891,2009,42.0
178989,2009,0.0
179043,2009,23.0
179052,2009,66.0
179070,2009,91.0
179113,2009,40.0
179159,2009,18.0
179195,2009,96.0
179201,2009,79.0
179229,2009,84.0
179238,2009,75.0
179256,2009,58.0
179265,2009,24.0
179292,2009,70.0
179308,2009,77.0
179326,2009,36.0
179344,2009,66.0
179511,2009,74.0
179539,2009,65.0
179548,2009,40.0
179557,2009,34.0
179566,2009,30.0
179645,2009,73.0
179715,2009,59.0
179724,2009,100.0
179867,2009,7.0
179894,2009,34.0
179919,2009,77.0
179946,2009,28.0
179955,2009,27.0
179964,2009,33.0
179991,2009,33.0
180045,2009,48.0
180054,2009,73.0
180063,2009,83.0
180081,2009,60.0
180106,2009,22.0
180151,2009,42.0
180160,2009,82.0
180179,2009,37.0
180197,2009,53.0
180203,2009,86.0
180212,2009,76.0
180249,2009,64.0
180258,2009,39.0
180276,2009,55.0
180328,2009,100.0
180373,2009,39.0
180391,2009,42.0
180416,2009,33.0
180461,2009,25.0
180489,2009,34.0
180522,2009,51.0
180595,2009,33.0
180647,2009,82.0
180692,2009,45.0
180771,2009,66.0
180814,2009,0.0
180832,2009,43.0
180878,2009,29.0
180902,2009,52.0
180948,2009,37.0
180957,2009,81.0
180984,2009,33.0
181002,2009,17.0
181020,2009,39.0
181093,2009,47.0
181127,2009,36.0
181136,2009,0.0
181190,2009,74.0
181215,2009,36.0
181242,2009,68.0
181297,2009,31.0
181303,2009,43.0
181312,2009,55.0
181330,2009,37.0
181376,2009,95.0
181394,2009,27.0
181400,2009,64.0
181419,2009,85.0
181446,2009,28.0
181464,2009,22.0
181491,2009,54.0
181534,2009,45.0
181543,2009,0.0
181604,2009,64.0
181640,2009,45.0
181738,2009,42.0
181756,2009,73.0
181765,2009,61.0
181783,2009,41.0
181817,2009,48.0
181853,2009,42.0
181880,2009,67.0
181941,2009,57.0
182005,2009,41.0
182111,2009,56.0
182148,2009,86.0
182209,2009,71.0
182281,2009,33.0
182290,2009,23.0
182306,2009,34.0
182397,2009,66.0
182430,2009,67.0
182458,2009,30.0
182500,2009,43.0
182564,2009,54.0
182634,2009,30.0
182652,2009,33.0
182661,2009,22.0
182670,2009,14.0
182704,2009,72.0
182722,2009,75.0
182795,2009,28.0
182865,2009,57.0
182883,2009,61.0
182892,2009,56.0
182908,2009,56.0
182917,2009,42.0
182953,2009,63.0
182980,2009,41.0
182999,2009,44.0
183026,2009,34.0
183035,2009,32.0
183044,2009,19.0
183062,2009,20.0
183071,2009,28.0
183080,2009,24.0
183099,2009,32.0
183105,2009,59.0
183114,2009,53.0
183123,2009,40.0
183132,2009,38.0
183141,2009,33.0
183150,2009,36.0
183202,2009,33.0
183211,2009,35.0
183239,2009,18.0
183248,2009,57.0
183257,2009,65.0
183275,2009,78.0
183345,2009,56.0
183488,2009,61.0
183600,2009,0.0
183655,2009,52.0
183725,2009,78.0
183743,2009,35.0
183789,2009,73.0
183822,2009,77.0
183859,2009,29.0
183877,2009,31.0
183910,2009,41.0
183938,2009,45.0
183974,2009,34.0
183983,2009,100.0
184047,2009,61.0
184056,2009,61.0
184092,2009,81.0
184135,2009,77.0
184144,2009,73.0
184180,2009,24.0
184205,2009,29.0
184269,2009,67.0
184278,2009,29.0
184320,2009,94.0
184348,2009,26.0
184357,2009,56.0
184427,2009,53.0
184481,2009,60.0
184506,2009,88.0
184603,2009,56.0
184612,2009,55.0
184694,2009,33.0
184746,2009,81.0
184773,2009,47.0
184782,2009,26.0
184791,2009,35.0
184816,2009,94.0
184870,2009,72.0
184959,2009,51.0
184968,2009,14.0
184995,2009,73.0
185129,2009,63.0
185174,2009,28.0
185262,2009,44.0
185332,2009,74.0
185396,2009,54.0
185466,2009,10.0
185509,2009,23.0
185536,2009,42.0
185572,2009,23.0
185590,2009,29.0
185624,2009,0.0
185651,2009,0.0
185679,2009,20.0
185721,2009,63.0
185730,2009,91.0
185767,2009,80.0
185828,2009,33.0
185873,2009,30.0
185916,2009,91.0
185970,2009,65.0
186016,2009,51.0
186034,2009,59.0
186052,2009,64.0
186131,2009,10.0
186186,2009,31.0
186201,2009,22.0
186274,2009,66.0
186283,2009,27.0
186335,2009,74.0
186371,2009,35.0
186380,2009,27.0
186399,2009,42.0
186405,2009,0.0
186423,2009,0.0
186432,2009,55.0
186469,2009,46.0
186584,2009,31.0
186593,2009,72.0
186618,2009,58.0
186645,2009,25.0
186867,2009,23.0
186876,2009,33.0
186900,2009,40.0
187000,2009,54.0
187134,2009,16.0
187161,2009,57.0
187198,2009,54.0
187444,2009,34.0
187505,2009,71.0
187532,2009,59.0
187596,2009,85.0
187602,2009,85.0
187620,2009,77.0
187639,2009,78.0
187648,2009,50.0
187666,2009,66.0
187745,2009,24.0
187897,2009,56.0
187903,2009,63.0
187912,2009,28.0
187958,2009,85.0
187967,2009,23.0
187976,2009,43.0
187985,2009,35.0
187994,2009,56.0
188003,2009,55.0
188021,2009,78.0
188030,2009,40.0
188049,2009,71.0
188058,2009,69.0
188100,2009,47.0
188137,2009,60.0
188182,2009,41.0
188216,2009,80.0
188225,2009,75.0
188261,2009,57.0
188304,2009,61.0
188340,2009,77.0
188429,2009,32.0
188438,2009,48.0
188465,2009,79.0
188517,2009,84.0
188526,2009,23.0
188641,2009,33.0
188650,2009,90.0
188669,2009,29.0
188678,2009,47.0
188687,2009,55.0
188696,2009,5.0
188854,2009,39.0
188890,2009,71.0
188915,2009,67.0
188942,2009,68.0
188988,2009,69.0
189088,2009,13.0
189097,2009,19.0
189219,2009,67.0
189228,2009,66.0
189264,2009,65.0
189273,2009,8.0
189282,2009,0.0
189404,2009,87.0
189413,2009,92.0
189422,2009,95.0
189459,2009,71.0
189468,2009,50.0
189477,2009,71.0
189547,2009,40.0
189556,2009,74.0
189565,2009,85.0
189574,2009,91.0
189583,2009,92.0
189592,2009,96.0
189653,2009,100.0
189705,2009,36.0
189714,2009,58.0
189811,2009,0.0
189839,2009,60.0
189848,2009,41.0
189857,2009,93.0
189954,2009,88.0
190008,2009,4.0
190044,2009,29.0
190053,2009,58.0
190099,2009,11.0
190114,2009,70.0
190150,2009,16.0
190169,2009,51.0
190239,2009,84.0
190248,2009,43.0
190293,2009,87.0
190309,2009,95.0
190318,2009,66.0
190372,2009,16.0
190415,2009,15.0
190442,2009,56.0
190451,2009,33.0
190503,2009,26.0
190512,2009,44.0
190521,2009,76.0
190530,2009,84.0
190549,2009,56.0
190558,2009,48.0
190567,2009,54.0
190585,2009,82.0
190594,2009,43.0
190600,2009,60.0
190619,2009,67.0
190628,2009,66.0
190637,2009,69.0
190646,2009,79.0
190655,2009,71.0
190664,2009,41.0
190673,2009,59.0
190691,2009,67.0
190707,2009,27.0
190716,2009,41.0
190725,2009,41.0
190761,2009,36.0
190770,2009,39.0
190840,2009,32.0
190956,2009,0.0
190974,2009,83.0
190983,2009,34.0
191083,2009,55.0
191126,2009,27.0
191199,2009,56.0
191205,2009,34.0
191241,2009,20.0
191287,2009,6.0
191302,2009,61.0
191311,2009,27.0
191339,2009,60.0
191384,2009,100.0
191393,2009,100.0
191515,2009,13.0
191533,2009,35.0
191597,2009,54.0
191612,2009,63.0
191621,2009,55.0
191630,2009,24.0
191649,2009,20.0
191676,2009,36.0
191719,2009,42.0
191728,2009,68.0
191764,2009,55.0
191834,2009,36.0
191931,2009,26.0
191940,2009,45.0
191959,2009,51.0
191968,2009,22.0
191986,2009,62.0
192004,2009,78.0
192022,2009,54.0
192040,2009,0.0
192110,2009,15.0
192156,2009,65.0
192165,2009,89.0
192192,2009,48.0
192271,2009,32.0
192323,2009,34.0
192439,2009,63.0
192448,2009,27.0
192475,2009,0.0
192484,2009,84.0
192509,2009,96.0
192536,2009,36.0
192624,2009,83.0
192688,2009,74.0
192703,2009,23.0
192712,2009,21.0
192749,2009,33.0
192785,2009,61.0
192800,2009,100.0
192819,2009,12.0
192828,2009,78.0
192864,2009,26.0
192925,2009,43.0
192961,2009,100.0
192970,2009,0.0
192998,2009,25.0
193016,2009,66.0
193052,2009,36.0
193061,2009,75.0
193070,2009,55.0
193122,2009,48.0
193186,2009,79.0
193201,2009,80.0
193247,2009,25.0
193265,2009,44.0
193283,2009,63.0
193292,2009,31.0
193308,2009,93.0
193317,2009,80.0
193326,2009,53.0
193353,2009,27.0
193380,2009,100.0
193399,2009,52.0
193478,2009,34.0
193584,2009,31.0
193609,2009,20.0
193645,2009,89.0
193654,2009,34.0
193672,2009,68.0
193760,2009,72.0
193788,2009,52.0
193858,2009,88.0
193900,2009,22.0
193946,2009,50.0
193973,2009,30.0
193991,2009,50.0
194028,2009,61.0
194091,2009,30.0
194116,2009,26.0
194161,2009,56.0
194189,2009,60.0
194204,2009,41.0
194222,2009,48.0
194240,2009,35.0
194259,2009,78.0
194310,2009,37.0
194392,2009,37.0
194435,2009,79.0
194453,2009,78.0
194499,2009,92.0
194541,2009,45.0
194569,2009,70.0
194578,2009,27.0
