unitid,year,state,retention_rate,system,adoption_year,treated,post,event_time
141565,2015,HI,0.63,,,0,0,
141565,2016,HI,0.71,,,0,0,
141565,2017,HI,0.68,,,0,0,
141565,2018,HI,0.66,,,0,0,
141565,2019,HI,0.73,,,0,0,
141565,2020,HI,0.71,,,0,0,
141574,2009,HI,0.78,,,0,0,
141574,2010,HI,0.77,,,0,0,
141574,2011,HI,0.78,,,0,0,
141574,2012,HI,0.79,,,0,0,
141574,2013,HI,0.78,,,0,0,
141574,2014,HI,0.79,,,0,0,
141574,2015,HI,0.78,,,0,0,
141574,2016,HI,0.77,,,0,0,
141574,2017,HI,0.79,,,0,0,
141574,2018,HI,0.79,,,0,0,
141574,2019,HI,0.81,,,0,0,
141574,2020,HI,0.8,,,0,0,
141839,2009,HI,0.68,,,0,0,
141839,2019,HI,0.62,,,0,0,
141839,2020,HI,0.67,,,0,0,
141981,2009,HI,0.6,,,0,0,
141981,2010,HI,0.56,,,0,0,
141981,2011,HI,0.38,,,0,0,
141981,2012,HI,0.67,,,0,0,
141981,2013,HI,0.68,,,0,0,
141981,2014,HI,0.61,,,0,0,
141981,2015,HI,0.67,,,0,0,
141981,2016,HI,0.7,,,0,0,
141981,2017,HI,0.65,,,0,0,
141981,2018,HI,0.72,,,0,0,
141981,2019,HI,0.76,,,0,0,
141981,2020,HI,0.74,,,0,0,
142115,2009,ID,0.69,,,0,0,
142115,2010,ID,0.69,,,0,0,
142115,2011,ID,0.69,,,0,0,
142115,2012,ID,0.71,,,0,0,
142115,2013,ID,0.71,,,0,0,
142115,2014,ID,0.75,,,0,0,
142115,2015,ID,0.76,,,0,0,
142115,2016,ID,0.78,,,0,0,
142115,2017,ID,0.8,,,0,0,
142115,2018,ID,0.79,,,0,0,
142115,2019,ID,0.79,,,0,0,
142115,2020,ID,0.78,,,0,0,
142276,2009,ID,0.6,,,0,0,
142276,2010,ID,0.62,,,0,0,
142276,2011,ID,0.61,,,0,0,
142276,2012,ID,0.62,,,0,0,
142276,2013,ID,0.68,,,0,0,
142276,2014,ID,0.73,,,0,0,
142276,2015,ID,0.72,,,0,0,
142276,2016,ID,0.68,,,0,0,
142276,2017,ID,0.64,,,0,0,
142276,2018,ID,0.63,,,0,0,
142276,2019,ID,0.64,,,0,0,
142276,2020,ID,0.63,,,0,0,
142285,2009,ID,0.77,,,0,0,
142285,2010,ID,0.81,,,0,0,
142285,2011,ID,0.8,,,0,0,
142285,2012,ID,0.77,,,0,0,
142285,2013,ID,0.79,,,0,0,
142285,2014,ID,0.77,,,0,0,
142285,2015,ID,0.8,,,0,0,
142285,2016,ID,0.78,,,0,0,
142285,2017,ID,0.82,,,0,0,
142285,2018,ID,0.81,,,0,0,
142285,2019,ID,0.77,,,0,0,
142285,2020,ID,0.77,,,0,0,
142328,2009,ID,0.5,,,0,0,
142328,2010,ID,0.52,,,0,0,
142328,2011,ID,0.56,,,0,0,
142328,2012,ID,0.5,,,0,0,
142328,2013,ID,0.6,,,0,0,
142328,2014,ID,0.61,,,0,0,
142328,2015,ID,0.57,,,0,0,
142328,2016,ID,0.58,,,0,0,
142328,2017,ID,0.57,,,0,0,
142328,2018,ID,0.63,,,0,0,
142328,2019,ID,0.6,,,0,0,
142328,2020,ID,0.61,,,0,0,
142559,2009,ID,0.54,,,0,0,
142559,2010,ID,0.57,,,0,0,
142559,2011,ID,0.54,,,0,0,
142559,2012,ID,0.57,,,0,0,
142559,2013,ID,0.56,,,0,0,
142559,2014,ID,0.56,,,0,0,
142559,2015,ID,0.57,,,0,0,
142559,2016,ID,0.6,,,0,0,
142559,2017,ID,0.56,,,0,0,
142559,2018,ID,0.59,,,0,0,
144005,2009,IL,0.58,,,0,0,
144005,2010,IL,0.6,,,0,0,
144005,2011,IL,0.53,,,0,0,
144005,2012,IL,0.48,,,0,0,
144005,2013,IL,0.54,,,0,0,
144005,2014,IL,0.53,,,0,0,
144005,2015,IL,0.58,,,0,0,
144005,2016,IL,0.52,,,0,0,
144005,2017,IL,0.61,,,0,0,
144005,2018,IL,0.6,,,0,0,
144005,2019,IL,0.52,,,0,0,
144005,2020,IL,0.54,,,0,0,
144892,2009,IL,0.79,,,0,0,
144892,2010,IL,0.79,,,0,0,
144892,2011,IL,0.79,,,0,0,
144892,2012,IL,0.79,,,0,0,
144892,2013,IL,0.77,,,0,0,
144892,2014,IL,0.76,,,0,0,
144892,2015,IL,0.75,,,0,0,
144892,2016,IL,0.71,,,0,0,
144892,2017,IL,0.75,,,0,0,
144892,2018,IL,0.7,,,0,0,
144892,2019,IL,0.73,,,0,0,
144892,2020,IL,0.74,,,0,0,
145336,2015,IL,0.59,,,0,0,
145336,2016,IL,0.55,,,0,0,
145336,2017,IL,0.54,,,0,0,
145336,2018,IL,0.53,,,0,0,
145336,2019,IL,0.52,,,0,0,
145336,2020,IL,0.58,,,0,0,
145600,2009,IL,0.81,,,0,0,
145600,2010,IL,0.82,,,0,0,
145600,2011,IL,0.79,,,0,0,
145600,2012,IL,0.78,,,0,0,
145600,2013,IL,0.8,,,0,0,
145600,2014,IL,0.8,,,0,0,
145600,2015,IL,0.81,,,0,0,
145600,2016,IL,0.8,,,0,0,
145600,2017,IL,0.8,,,0,0,
145600,2018,IL,0.8,,,0,0,
145600,2019,IL,0.79,,,0,0,
145600,2020,IL,0.82,,,0,0,
145637,2009,IL,0.93,,,0,0,
145637,2010,IL,0.94,,,0,0,
145637,2011,IL,0.93,,,0,0,
145637,2012,IL,0.94,,,0,0,
145637,2013,IL,0.93,,,0,0,
145637,2014,IL,0.93,,,0,0,
145637,2015,IL,0.93,,,0,0,
145637,2016,IL,0.94,,,0,0,
145637,2017,IL,0.92,,,0,0,
145637,2018,IL,0.93,,,0,0,
145637,2019,IL,0.93,,,0,0,
145637,2020,IL,0.94,,,0,0,
145813,2009,IL,0.85,,,0,0,
145813,2010,IL,0.85,,,0,0,
145813,2011,IL,0.85,,,0,0,
145813,2012,IL,0.82,,,0,0,
145813,2013,IL,0.82,,,0,0,
145813,2014,IL,0.81,,,0,0,
145813,2015,IL,0.82,,,0,0,
145813,2016,IL,0.81,,,0,0,
145813,2017,IL,0.81,,,0,0,
145813,2018,IL,0.79,,,0,0,
145813,2019,IL,0.79,,,0,0,
145813,2020,IL,0.84,,,0,0,
147703,2009,IL,0.72,,,0,0,
147703,2010,IL,0.74,,,0,0,
147703,2011,IL,0.71,,,0,0,
147703,2012,IL,0.7,,,0,0,
147703,2013,IL,0.66,,,0,0,
147703,2014,IL,0.71,,,0,0,
147703,2015,IL,0.72,,,0,0,
147703,2016,IL,0.73,,,0,0,
147703,2017,IL,0.73,,,0,0,
147703,2018,IL,0.73,,,0,0,
147703,2019,IL,0.72,,,0,0,
147703,2020,IL,0.78,,,0,0,
147776,2009,IL,0.67,,,0,0,
147776,2010,IL,0.68,,,0,0,
147776,2011,IL,0.64,,,0,0,
147776,2012,IL,0.62,,,0,0,
147776,2013,IL,0.61,,,0,0,
147776,2014,IL,0.6,,,0,0,
147776,2015,IL,0.61,,,0,0,
147776,2016,IL,0.55,,,0,0,
147776,2017,IL,0.46,,,0,0,
147776,2018,IL,0.49,,,0,0,
147776,2019,IL,0.59,,,0,0,
147776,2020,IL,0.67,,,0,0,
148654,2009,IL,0.74,,,0,0,
148654,2010,IL,0.76,,,0,0,
148654,2011,IL,0.75,,,0,0,
148654,2012,IL,0.72,,,0,0,
148654,2013,IL,0.74,,,0,0,
148654,2014,IL,0.79,,,0,0,
148654,2015,IL,0.77,,,0,0,
148654,2016,IL,0.73,,,0,0,
148654,2017,IL,0.78,,,0,0,
148654,2018,IL,0.77,,,0,0,
148654,2019,IL,0.79,,,0,0,
148654,2020,IL,0.74,,,0,0,
149222,2009,IL,0.68,,,0,0,
149222,2010,IL,0.69,,,0,0,
149222,2011,IL,0.66,,,0,0,
149222,2012,IL,0.61,,,0,0,
149222,2013,IL,0.6,,,0,0,
149222,2014,IL,0.68,,,0,0,
149222,2015,IL,0.68,,,0,0,
149222,2016,IL,0.64,,,0,0,
149222,2017,IL,0.67,,,0,0,
149222,2018,IL,0.72,,,0,0,
149222,2019,IL,0.75,,,0,0,
149222,2020,IL,0.81,,,0,0,
149231,2009,IL,0.71,,,0,0,
149231,2010,IL,0.72,,,0,0,
149231,2011,IL,0.7,,,0,0,
149231,2012,IL,0.71,,,0,0,
149231,2013,IL,0.69,,,0,0,
149231,2014,IL,0.73,,,0,0,
149231,2015,IL,0.74,,,0,0,
149231,2016,IL,0.72,,,0,0,
149231,2017,IL,0.73,,,0,0,
149231,2018,IL,0.75,,,0,0,
149231,2019,IL,0.79,,,0,0,
149231,2020,IL,0.78,,,0,0,
149772,2009,IL,0.74,,,0,0,
149772,2010,IL,0.73,,,0,0,
149772,2011,IL,0.71,,,0,0,
149772,2012,IL,0.68,,,0,0,
149772,2013,IL,0.63,,,0,0,
149772,2014,IL,0.72,,,0,0,
149772,2015,IL,0.68,,,0,0,
149772,2016,IL,0.69,,,0,0,
149772,2017,IL,0.68,,,0,0,
149772,2018,IL,0.65,,,0,0,
149772,2019,IL,0.67,,,0,0,
149772,2020,IL,0.77,,,0,0,
150136,2009,IN,0.78,,,0,0,
150136,2010,IN,0.8,,,0,0,
150136,2011,IN,0.79,,,0,0,
150136,2012,IN,0.77,,,0,0,
150136,2013,IN,0.78,,,0,0,
150136,2014,IN,0.81,,,0,0,
150136,2015,IN,0.82,,,0,0,
150136,2016,IN,0.81,,,0,0,
150136,2017,IN,0.78,,,0,0,
150136,2018,IN,0.78,,,0,0,
150136,2019,IN,0.75,,,0,0,
150136,2020,IN,0.8,,,0,0,
151102,2009,IN,0.63,,,0,0,
151102,2010,IN,0.63,,,0,0,
151102,2011,IN,0.58,,,0,0,
151102,2012,IN,0.62,,,0,0,
151102,2013,IN,0.67,,,0,0,
151102,2014,IN,0.68,,,0,0,
151102,2015,IN,0.64,,,0,0,
151102,2016,IN,0.61,,,0,0,
151102,2017,IN,0.58,,,0,0,
151102,2018,IN,0.55,,,0,0,
151102,2019,IN,0.57,,,0,0,
151102,2020,IN,0.65,,,0,0,
151111,2009,IN,0.72,,,0,0,
151111,2010,IN,0.74,,,0,0,
151111,2011,IN,0.72,,,0,0,
151111,2012,IN,0.72,,,0,0,
151111,2013,IN,0.72,,,0,0,
151111,2014,IN,0.71,,,0,0,
151111,2015,IN,0.74,,,0,0,
151111,2016,IN,0.74,,,0,0,
151111,2017,IN,0.75,,,0,0,
151111,2018,IN,0.72,,,0,0,
151111,2019,IN,0.73,,,0,0,
151111,2020,IN,0.75,,,0,0,
151306,2009,IN,0.68,,,0,0,
151306,2010,IN,0.69,,,0,0,
151306,2011,IN,0.65,,,0,0,
151306,2012,IN,0.67,,,0,0,
151306,2013,IN,0.69,,,0,0,
151306,2014,IN,0.72,,,0,0,
151306,2015,IN,0.71,,,0,0,
151306,2016,IN,0.7,,,0,0,
151306,2017,IN,0.7,,,0,0,
151306,2018,IN,0.72,,,0,0,
151306,2019,IN,0.67,,,0,0,
151306,2020,IN,0.75,,,0,0,
151324,2009,IN,0.64,,,0,0,
151324,2010,IN,0.64,,,0,0,
151324,2011,IN,0.58,,,0,0,
151324,2012,IN,0.61,,,0,0,
151324,2013,IN,0.64,,,0,0,
151324,2014,IN,0.64,,,0,0,
151324,2015,IN,0.64,,,0,0,
151324,2016,IN,0.64,,,0,0,
151324,2017,IN,0.68,,,0,0,
151324,2018,IN,0.62,,,0,0,
151324,2019,IN,0.65,,,0,0,
151324,2020,IN,0.69,,,0,0,
151333,2009,IN,0.58,,,0,0,
151333,2010,IN,0.61,,,0,0,
151333,2011,IN,0.64,,,0,0,
151333,2012,IN,0.63,,,0,0,
151333,2013,IN,0.61,,,0,0,
151333,2014,IN,0.64,,,0,0,
151333,2015,IN,0.65,,,0,0,
151333,2016,IN,0.63,,,0,0,
151333,2017,IN,0.6,,,0,0,
151333,2018,IN,0.6,,,0,0,
151333,2019,IN,0.64,,,0,0,
151333,2020,IN,0.7,,,0,0,
151342,2009,IN,0.67,,,0,0,
151342,2010,IN,0.63,,,0,0,
151342,2011,IN,0.64,,,0,0,
151342,2012,IN,0.63,,,0,0,
151342,2013,IN,0.63,,,0,0,
151342,2014,IN,0.66,,,0,0,
151342,2015,IN,0.66,,,0,0,
151342,2016,IN,0.64,,,0,0,
151342,2017,IN,0.66,,,0,0,
151342,2018,IN,0.63,,,0,0,
151342,2019,IN,0.68,,,0,0,
151342,2020,IN,0.67,,,0,0,
151351,2009,IN,0.89,,,0,0,
151351,2010,IN,0.9,,,0,0,
151351,2011,IN,0.89,,,0,0,
151351,2012,IN,0.88,,,0,0,
151351,2013,IN,0.9,,,0,0,
151351,2014,IN,0.89,,,0,0,
151351,2015,IN,0.89,,,0,0,
151351,2016,IN,0.91,,,0,0,
151351,2017,IN,0.91,,,0,0,
151351,2018,IN,0.91,,,0,0,
151351,2019,IN,0.9,,,0,0,
151351,2020,IN,0.91,,,0,0,
151360,2009,IN,0.7,,,0,0,
151360,2010,IN,0.69,,,0,0,
151360,2011,IN,0.63,,,0,0,
151360,2012,IN,0.67,,,0,0,
151360,2013,IN,0.68,,,0,0,
151360,2014,IN,0.67,,,0,0,
151360,2015,IN,0.66,,,0,0,
151360,2016,IN,0.65,,,0,0,
151360,2017,IN,0.69,,,0,0,
151360,2018,IN,0.66,,,0,0,
151360,2019,IN,0.64,,,0,0,
151360,2020,IN,0.7,,,0,0,
151379,2009,IN,0.63,,,0,0,
151379,2010,IN,0.63,,,0,0,
151379,2011,IN,0.64,,,0,0,
151379,2012,IN,0.59,,,0,0,
151379,2013,IN,0.61,,,0,0,
151379,2014,IN,0.62,,,0,0,
151379,2015,IN,0.62,,,0,0,
151379,2016,IN,0.62,,,0,0,
151379,2017,IN,0.59,,,0,0,
151379,2018,IN,0.59,,,0,0,
151379,2019,IN,0.61,,,0,0,
151379,2020,IN,0.64,,,0,0,
151388,2009,IN,0.6,,,0,0,
151388,2010,IN,0.64,,,0,0,
151388,2011,IN,0.66,,,0,0,
151388,2012,IN,0.67,,,0,0,
151388,2013,IN,0.67,,,0,0,
151388,2014,IN,0.63,,,0,0,
151388,2015,IN,0.64,,,0,0,
151388,2016,IN,0.67,,,0,0,
151388,2017,IN,0.66,,,0,0,
151388,2018,IN,0.65,,,0,0,
151388,2019,IN,0.63,,,0,0,
151388,2020,IN,0.67,,,0,0,
152637,2009,IN,0.59,,,0,0,
152637,2010,IN,0.71,,,0,0,
152637,2011,IN,0.78,,,0,0,
152637,2012,IN,0.69,,,0,0,
152637,2013,IN,0.52,,,0,0,
152637,2014,IN,0.56,,,0,0,
152637,2015,IN,0.52,,,0,0,
152637,2016,IN,0.54,,,0,0,
152637,2017,IN,0.52,,,0,0,
152637,2018,IN,0.56,,,0,0,
152637,2019,IN,0.32,,,0,0,
152637,2020,IN,0.52,,,0,0,
153603,2009,IA,0.84,,,0,0,
153603,2010,IA,0.86,,,0,0,
153603,2011,IA,0.88,,,0,0,
153603,2012,IA,0.86,,,0,0,
153603,2013,IA,0.87,,,0,0,
153603,2014,IA,0.86,,,0,0,
153603,2015,IA,0.87,,,0,0,
153603,2016,IA,0.88,,,0,0,
153603,2017,IA,0.87,,,0,0,
153603,2018,IA,0.87,,,0,0,
153603,2019,IA,0.87,,,0,0,
153603,2020,IA,0.89,,,0,0,
153658,2009,IA,0.83,,,0,0,
153658,2010,IA,0.86,,,0,0,
153658,2011,IA,0.86,,,0,0,
153658,2012,IA,0.86,,,0,0,
153658,2013,IA,0.86,,,0,0,
153658,2014,IA,0.86,,,0,0,
153658,2015,IA,0.85,,,0,0,
153658,2016,IA,0.87,,,0,0,
153658,2017,IA,0.86,,,0,0,
153658,2018,IA,0.86,,,0,0,
153658,2019,IA,0.86,,,0,0,
153658,2020,IA,0.88,,,0,0,
154095,2009,IA,0.82,,,0,0,
154095,2010,IA,0.83,,,0,0,
154095,2011,IA,0.82,,,0,0,
154095,2012,IA,0.81,,,0,0,
154095,2013,IA,0.83,,,0,0,
154095,2014,IA,0.85,,,0,0,
154095,2015,IA,0.8,,,0,0,
154095,2016,IA,0.86,,,0,0,
154095,2017,IA,0.81,,,0,0,
154095,2018,IA,0.84,,,0,0,
154095,2019,IA,0.83,,,0,0,
154095,2020,IA,0.86,,,0,0,
155025,2009,KS,0.69,,,0,0,
155025,2010,KS,0.73,,,0,0,
155025,2011,KS,0.69,,,0,0,
155025,2012,KS,0.7,,,0,0,
155025,2013,KS,0.73,,,0,0,
155025,2014,KS,0.73,,,0,0,
155025,2015,KS,0.72,,,0,0,
155025,2016,KS,0.71,,,0,0,
155025,2017,KS,0.73,,,0,0,
155025,2018,KS,0.75,,,0,0,
155025,2019,KS,0.77,,,0,0,
155025,2020,KS,0.78,,,0,0,
155061,2009,KS,0.68,,,0,0,
155061,2010,KS,0.69,,,0,0,
155061,2011,KS,0.63,,,0,0,
155061,2012,KS,0.68,,,0,0,
155061,2013,KS,0.65,,,0,0,
155061,2014,KS,0.68,,,0,0,
155061,2015,KS,0.7,,,0,0,
155061,2016,KS,0.71,,,0,0,
155061,2017,KS,0.71,,,0,0,
155061,2018,KS,0.73,,,0,0,
155061,2019,KS,0.74,,,0,0,
155061,2020,KS,0.78,,,0,0,
155140,2009,KS,0.51,,,0,0,
155140,2010,KS,0.59,,,0,0,
155317,2009,KS,0.78,,,0,0,
155317,2010,KS,0.79,,,0,0,
155317,2011,KS,0.8,,,0,0,
155317,2012,KS,0.79,,,0,0,
155317,2013,KS,0.8,,,0,0,
155317,2014,KS,0.8,,,0,0,
155317,2015,KS,0.8,,,0,0,
155317,2016,KS,0.81,,,0,0,
155317,2017,KS,0.83,,,0,0,
155317,2018,KS,0.84,,,0,0,
155317,2019,KS,0.86,,,0,0,
155317,2020,KS,0.86,,,0,0,
155399,2009,KS,0.79,,,0,0,
155399,2010,KS,0.81,,,0,0,
155399,2011,KS,0.82,,,0,0,
155399,2012,KS,0.8,,,0,0,
155399,2013,KS,0.81,,,0,0,
155399,2014,KS,0.83,,,0,0,
155399,2015,KS,0.83,,,0,0,
155399,2016,KS,0.85,,,0,0,
155399,2017,KS,0.84,,,0,0,
155399,2018,KS,0.85,,,0,0,
155399,2019,KS,0.86,,,0,0,
155399,2020,KS,0.87,,,0,0,
155681,2009,KS,0.75,,,0,0,
155681,2010,KS,0.73,,,0,0,
155681,2011,KS,0.73,,,0,0,
155681,2012,KS,0.69,,,0,0,
155681,2013,KS,0.74,,,0,0,
155681,2014,KS,0.72,,,0,0,
155681,2015,KS,0.74,,,0,0,
155681,2016,KS,0.75,,,0,0,
155681,2017,KS,0.74,,,0,0,
155681,2018,KS,0.75,,,0,0,
155681,2019,KS,0.74,,,0,0,
155681,2020,KS,0.74,,,0,0,
156082,2009,KS,0.66,,,0,0,
156082,2010,KS,0.66,,,0,0,
156082,2011,KS,0.62,,,0,0,
156082,2012,KS,0.67,,,0,0,
156082,2013,KS,0.65,,,0,0,
156082,2014,KS,0.65,,,0,0,
156082,2015,KS,0.68,,,0,0,
156082,2016,KS,0.72,,,0,0,
156082,2017,KS,0.73,,,0,0,
156082,2018,KS,0.7,,,0,0,
156082,2019,KS,0.69,,,0,0,
156082,2020,KS,0.7,,,0,0,
156125,2009,KS,0.7,,,0,0,
156125,2010,KS,0.7,,,0,0,
156125,2011,KS,0.73,,,0,0,
156125,2012,KS,0.7,,,0,0,
156125,2013,KS,0.74,,,0,0,
156125,2014,KS,0.74,,,0,0,
156125,2015,KS,0.72,,,0,0,
156125,2016,KS,0.72,,,0,0,
156125,2017,KS,0.73,,,0,0,
156125,2018,KS,0.73,,,0,0,
156125,2019,KS,0.69,,,0,0,
156125,2020,KS,0.71,,,0,0,
156620,2009,KY,0.69,,,0,0,
156620,2010,KY,0.69,,,0,0,
156620,2011,KY,0.66,,,0,0,
156620,2012,KY,0.68,,,0,0,
156620,2013,KY,0.71,,,0,0,
156620,2014,KY,0.72,,,0,0,
156620,2015,KY,0.74,,,0,0,
156620,2016,KY,0.74,,,0,0,
156620,2017,KY,0.73,,,0,0,
156620,2018,KY,0.73,,,0,0,
156620,2019,KY,0.75,,,0,0,
156620,2020,KY,0.79,,,0,0,
157058,2009,KY,0.52,,,0,0,
157058,2010,KY,0.54,,,0,0,
157058,2011,KY,0.5,,,0,0,
157058,2012,KY,0.45,,,0,0,
157058,2013,KY,0.52,,,0,0,
157058,2014,KY,0.44,,,0,0,
157058,2015,KY,0.6,,,0,0,
157058,2016,KY,0.6,,,0,0,
157058,2017,KY,0.68,,,0,0,
157058,2018,KY,0.56,,,0,0,
157058,2019,KY,0.66,,,0,0,
157058,2020,KY,0.78,,,0,0,
157085,2009,KY,0.8,,,0,0,
157085,2010,KY,0.82,,,0,0,
157085,2011,KY,0.82,,,0,0,
157085,2012,KY,0.81,,,0,0,
157085,2013,KY,0.83,,,0,0,
157085,2014,KY,0.82,,,0,0,
157085,2015,KY,0.83,,,0,0,
157085,2016,KY,0.82,,,0,0,
157085,2017,KY,0.83,,,0,0,
157085,2018,KY,0.85,,,0,0,
157085,2019,KY,0.85,,,0,0,
157085,2020,KY,0.86,,,0,0,
157289,2009,KY,0.79,,,0,0,
157289,2010,KY,0.78,,,0,0,
157289,2011,KY,0.78,,,0,0,
157289,2012,KY,0.77,,,0,0,
157289,2013,KY,0.78,,,0,0,
157289,2014,KY,0.81,,,0,0,
157289,2015,KY,0.79,,,0,0,
157289,2016,KY,0.8,,,0,0,
157289,2017,KY,0.81,,,0,0,
157289,2018,KY,0.8,,,0,0,
157289,2019,KY,0.8,,,0,0,
157289,2020,KY,0.81,,,0,0,
157386,2009,KY,0.74,,,0,0,
157386,2010,KY,0.67,,,0,0,
157386,2011,KY,0.74,,,0,0,
157386,2012,KY,0.67,,,0,0,
157386,2013,KY,0.69,,,0,0,
157386,2014,KY,0.7,,,0,0,
157386,2015,KY,0.66,,,0,0,
157386,2016,KY,0.71,,,0,0,
157386,2017,KY,0.72,,,0,0,
157386,2018,KY,0.74,,,0,0,
157386,2019,KY,0.73,,,0,0,
157386,2020,KY,0.76,,,0,0,
157401,2009,KY,0.72,,,0,0,
157401,2010,KY,0.7,,,0,0,
157401,2011,KY,0.72,,,0,0,
157401,2012,KY,0.7,,,0,0,
157401,2013,KY,0.73,,,0,0,
157401,2014,KY,0.72,,,0,0,
157401,2015,KY,0.72,,,0,0,
157401,2016,KY,0.74,,,0,0,
157401,2017,KY,0.77,,,0,0,
157401,2018,KY,0.79,,,0,0,
157401,2019,KY,0.79,,,0,0,
157401,2020,KY,0.81,,,0,0,
157447,2009,KY,0.67,,,0,0,
157447,2010,KY,0.69,,,0,0,
157447,2011,KY,0.66,,,0,0,
157447,2012,KY,0.67,,,0,0,
157447,2013,KY,0.67,,,0,0,
157447,2014,KY,0.69,,,0,0,
157447,2015,KY,0.69,,,0,0,
157447,2016,KY,0.72,,,0,0,
157447,2017,KY,0.73,,,0,0,
157447,2018,KY,0.69,,,0,0,
157447,2019,KY,0.72,,,0,0,
157447,2020,KY,0.75,,,0,0,
157951,2009,KY,0.74,,,0,0,
157951,2010,KY,0.74,,,0,0,
157951,2011,KY,0.73,,,0,0,
157951,2012,KY,0.71,,,0,0,
157951,2013,KY,0.72,,,0,0,
157951,2014,KY,0.73,,,0,0,
157951,2015,KY,0.72,,,0,0,
157951,2016,KY,0.73,,,0,0,
157951,2017,KY,0.7,,,0,0,
157951,2018,KY,0.71,,,0,0,
157951,2019,KY,0.73,,,0,0,
157951,2020,KY,0.77,,,0,0,
159009,2009,LA,0.56,,,0,0,
159009,2010,LA,0.65,,,0,0,
159009,2011,LA,0.68,,,0,0,
159009,2012,LA,0.69,,,0,0,
159009,2013,LA,0.69,,,0,0,
159009,2014,LA,0.68,,,0,0,
159009,2015,LA,0.69,,,0,0,
159009,2016,LA,0.6,,,0,0,
159009,2017,LA,0.68,,,0,0,
159009,2018,LA,0.72,,,0,0,
159009,2019,LA,0.74,,,0,0,
159009,2020,LA,0.77,,,0,0,
159382,2009,LA,0.53,,,0,0,
159382,2010,LA,0.62,,,0,0,
159382,2011,LA,0.62,,,0,0,
159382,2012,LA,0.43,,,0,0,
159382,2013,LA,0.54,,,0,0,
159382,2014,LA,0.64,,,0,0,
159382,2015,LA,0.66,,,0,0,
159382,2016,LA,0.56,,,0,0,
159382,2017,LA,0.59,,,0,0,
159382,2018,LA,0.56,,,0,0,
159382,2019,LA,0.58,,,0,0,
159382,2020,LA,0.6,,,0,0,
159391,2009,LA,0.84,,,0,0,
159391,2010,LA,0.84,,,0,0,
159391,2011,LA,0.84,,,0,0,
159391,2012,LA,0.83,,,0,0,
159391,2013,LA,0.82,,,0,0,
159391,2014,LA,0.85,,,0,0,
159391,2015,LA,0.85,,,0,0,
159391,2016,LA,0.83,,,0,0,
159391,2017,LA,0.83,,,0,0,
159391,2018,LA,0.84,,,0,0,
159391,2019,LA,0.83,,,0,0,
159391,2020,LA,0.86,,,0,0,
159416,2009,LA,0.62,,,0,0,
159416,2010,LA,0.69,,,0,0,
159416,2011,LA,0.65,,,0,0,
159416,2012,LA,0.66,,,0,0,
159416,2013,LA,0.66,,,0,0,
159416,2014,LA,0.66,,,0,0,
159416,2015,LA,0.65,,,0,0,
159416,2016,LA,0.61,,,0,0,
159416,2017,LA,0.64,,,0,0,
159416,2018,LA,0.63,,,0,0,
159416,2019,LA,0.65,,,0,0,
159416,2020,LA,0.62,,,0,0,
159647,2009,LA,0.74,,,0,0,
159647,2010,LA,0.74,,,0,0,
159647,2011,LA,0.74,,,0,0,
159647,2012,LA,0.76,,,0,0,
159647,2013,LA,0.79,,,0,0,
159647,2014,LA,0.8,,,0,0,
159647,2015,LA,0.8,,,0,0,
159647,2016,LA,0.81,,,0,0,
159647,2017,LA,0.8,,,0,0,
159647,2018,LA,0.79,,,0,0,
159647,2019,LA,0.8,,,0,0,
159647,2020,LA,0.81,,,0,0,
159717,2009,LA,0.67,,,0,0,
159717,2010,LA,0.7,,,0,0,
159717,2011,LA,0.68,,,0,0,
159717,2012,LA,0.68,,,0,0,
159717,2013,LA,0.69,,,0,0,
159717,2014,LA,0.7,,,0,0,
159717,2015,LA,0.67,,,0,0,
159717,2016,LA,0.66,,,0,0,
159717,2017,LA,0.68,,,0,0,
159717,2018,LA,0.7,,,0,0,
159717,2019,LA,0.7,,,0,0,
159717,2020,LA,0.72,,,0,0,
159939,2009,LA,0.69,,,0,0,
159939,2010,LA,0.64,,,0,0,
159939,2011,LA,0.67,,,0,0,
159939,2012,LA,0.65,,,0,0,
159939,2013,LA,0.67,,,0,0,
159939,2014,LA,0.69,,,0,0,
159939,2015,LA,0.62,,,0,0,
159939,2016,LA,0.64,,,0,0,
159939,2017,LA,0.62,,,0,0,
159939,2018,LA,0.71,,,0,0,
159939,2019,LA,0.68,,,0,0,
159939,2020,LA,0.7,,,0,0,
159966,2009,LA,0.69,,,0,0,
159966,2010,LA,0.7,,,0,0,
159966,2011,LA,0.71,,,0,0,
159966,2012,LA,0.71,,,0,0,
159966,2013,LA,0.68,,,0,0,
159966,2014,LA,0.69,,,0,0,
159966,2015,LA,0.65,,,0,0,
159966,2016,LA,0.7,,,0,0,
159966,2017,LA,0.7,,,0,0,
159966,2018,LA,0.74,,,0,0,
159966,2019,LA,0.73,,,0,0,
159966,2020,LA,0.75,,,0,0,
159993,2009,LA,0.72,,,0,0,
159993,2010,LA,0.72,,,0,0,
159993,2011,LA,0.69,,,0,0,
159993,2012,LA,0.68,,,0,0,
159993,2013,LA,0.67,,,0,0,
159993,2014,LA,0.7,,,0,0,
159993,2015,LA,0.76,,,0,0,
159993,2016,LA,0.74,,,0,0,
159993,2017,LA,0.72,,,0,0,
159993,2018,LA,0.71,,,0,0,
159993,2019,LA,0.73,,,0,0,
