institution,unitid,state,control,carnegie,quarter,event_q,post,intl_share,total_enroll,ai_addressed,n_ai_terms,text_len,prohibition_present,detector_surveillance_present,misconduct_framing_present,sanction_present,permitted_use_present,disclosure_present,appeal_present,l2_protection_present,restrictive_idx,procedural_idx,net_restrictiveness,ai_governance_intensity
University of Nottingham,9000028,UK,Public,R1,2026Q1,13,1,0.2224,,0,0.0,4483.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2021Q1,-7,0,0.2216,,0,0.0,820.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2021Q2,-6,0,0.2216,,0,0.0,841.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2021Q3,-5,0,0.2216,,0,0.0,853.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2021Q4,-4,0,0.2216,,0,0.0,853.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2022Q1,-3,0,0.2216,,0,0.0,859.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2022Q2,-2,0,0.2216,,0,0.0,935.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2022Q3,-1,0,0.2216,,0,0.0,941.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2022Q4,0,1,0.2216,,0,0.0,941.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2023Q1,1,1,0.2216,,0,0.0,914.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2023Q2,2,1,0.2216,,0,0.0,914.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2023Q3,3,1,0.2216,,0,0.0,914.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2023Q4,4,1,0.2216,,0,0.0,914.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2024Q1,5,1,0.2216,,0,0.0,918.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2024Q2,6,1,0.2216,,0,0.0,919.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2024Q3,7,1,0.2216,,0,0.0,919.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2024Q4,8,1,0.2216,,0,0.0,919.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2025Q1,9,1,0.2216,,0,0.0,919.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2025Q2,10,1,0.2216,,0,0.0,918.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2025Q3,11,1,0.2216,,0,0.0,918.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2025Q4,12,1,0.2216,,0,0.0,918.0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,UK,Public,R1,2026Q1,13,1,0.2216,,0,0.0,918.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,AU,Public,R1,2021Q1,-7,0,0.3839,,0,0.0,2902.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,AU,Public,R1,2021Q2,-6,0,0.3839,,0,0.0,2902.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,AU,Public,R1,2021Q3,-5,0,0.3839,,0,0.0,2902.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,AU,Public,R1,2021Q4,-4,0,0.3839,,0,0.0,2709.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,AU,Public,R1,2022Q1,-3,0,0.3839,,0,0.0,2709.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,AU,Public,R1,2022Q2,-2,0,0.3839,,0,0.0,2709.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,AU,Public,R1,2022Q3,-1,0,0.3839,,0,0.0,2714.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,AU,Public,R1,2022Q4,0,1,0.3839,,0,0.0,2714.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,AU,Public,R1,2023Q1,1,1,0.3839,,0,0.0,839.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,AU,Public,R1,2023Q2,2,1,0.3839,,1,1.0,858.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,AU,Public,R1,2023Q3,3,1,0.3839,,1,1.0,858.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,AU,Public,R1,2023Q4,4,1,0.3839,,1,1.0,860.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,AU,Public,R1,2024Q1,5,1,0.3839,,1,1.0,860.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,AU,Public,R1,2024Q2,6,1,0.3839,,1,1.0,860.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,AU,Public,R1,2024Q3,7,1,0.3839,,1,1.0,860.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,AU,Public,R1,2024Q4,8,1,0.3839,,1,1.0,860.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,AU,Public,R1,2025Q1,9,1,0.3839,,1,1.0,661.0,0,0,1,0,0,1,0,0,1,1,0,2
University of Melbourne,9000045,AU,Public,R1,2025Q2,10,1,0.3839,,1,1.0,661.0,0,0,1,0,0,1,0,0,1,1,0,2
University of Melbourne,9000045,AU,Public,R1,2025Q3,11,1,0.3839,,1,1.0,661.0,0,0,1,0,0,1,0,0,1,1,0,2
University of Melbourne,9000045,AU,Public,R1,2025Q4,12,1,0.3839,,1,1.0,661.0,0,0,1,0,0,1,0,0,1,1,0,2
University of Melbourne,9000045,AU,Public,R1,2026Q1,13,1,0.3839,,1,1.0,661.0,0,0,1,0,0,1,0,0,1,1,0,2
University of Queensland,9000046,AU,Public,R1,2021Q1,-7,0,0.3769,,0,0.0,2572.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,AU,Public,R1,2021Q2,-6,0,0.3769,,0,0.0,2572.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,AU,Public,R1,2021Q3,-5,0,0.3769,,0,0.0,2572.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,AU,Public,R1,2021Q4,-4,0,0.3769,,0,0.0,2572.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,AU,Public,R1,2022Q1,-3,0,0.3769,,0,0.0,1964.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,AU,Public,R1,2022Q2,-2,0,0.3769,,0,0.0,1964.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,AU,Public,R1,2022Q3,-1,0,0.3769,,0,0.0,1964.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,AU,Public,R1,2022Q4,0,1,0.3769,,0,0.0,2123.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,AU,Public,R1,2023Q1,1,1,0.3769,,0,0.0,2146.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,AU,Public,R1,2023Q2,2,1,0.3769,,1,11.0,2451.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Queensland,9000046,AU,Public,R1,2023Q3,3,1,0.3769,,1,11.0,2451.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Queensland,9000046,AU,Public,R1,2023Q4,4,1,0.3769,,1,11.0,2451.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Queensland,9000046,AU,Public,R1,2024Q1,5,1,0.3769,,1,11.0,2465.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Queensland,9000046,AU,Public,R1,2024Q2,6,1,0.3769,,1,11.0,3291.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Queensland,9000046,AU,Public,R1,2024Q3,7,1,0.3769,,1,11.0,3291.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Queensland,9000046,AU,Public,R1,2024Q4,8,1,0.3769,,1,11.0,3291.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Queensland,9000046,AU,Public,R1,2025Q1,9,1,0.3769,,1,15.0,3512.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Queensland,9000046,AU,Public,R1,2025Q2,10,1,0.3769,,1,15.0,3512.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Queensland,9000046,AU,Public,R1,2025Q3,11,1,0.3769,,1,15.0,3512.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Queensland,9000046,AU,Public,R1,2025Q4,12,1,0.3769,,1,13.0,3482.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Queensland,9000046,AU,Public,R1,2026Q1,13,1,0.3769,,1,13.0,3482.0,0,1,1,0,1,0,0,0,2,1,1,3
University of Calgary,9000050,CA,Public,R1,2021Q1,-7,0,,,0,0.0,905.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2021Q2,-6,0,,,0,0.0,905.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2021Q3,-5,0,,,0,0.0,905.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2021Q4,-4,0,,,0,0.0,1024.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2022Q1,-3,0,,,0,0.0,1024.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2022Q2,-2,0,,,0,0.0,1551.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2022Q3,-1,0,,,0,0.0,1376.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2022Q4,0,1,,,0,0.0,1379.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2023Q1,1,1,,,0,0.0,1379.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2023Q2,2,1,,,0,0.0,1408.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2023Q3,3,1,,,0,0.0,1408.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2023Q4,4,1,,,0,0.0,1408.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2024Q1,5,1,,,0,0.0,1387.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2024Q2,6,1,,,0,0.0,1387.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2024Q3,7,1,,,0,0.0,1387.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,CA,Public,R1,2024Q4,8,1,,,1,11.0,1506.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Calgary,9000050,CA,Public,R1,2025Q1,9,1,,,1,11.0,1509.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Calgary,9000050,CA,Public,R1,2025Q2,10,1,,,1,11.0,1513.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Calgary,9000050,CA,Public,R1,2025Q3,11,1,,,1,11.0,1513.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Calgary,9000050,CA,Public,R1,2025Q4,12,1,,,1,11.0,1513.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Calgary,9000050,CA,Public,R1,2026Q1,13,1,,,1,12.0,1521.0,0,0,1,0,0,0,0,1,1,1,0,2
Western University,9000051,CA,Public,R1,2021Q1,-7,0,,,0,0.0,311.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2021Q2,-6,0,,,0,0.0,340.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2021Q3,-5,0,,,0,0.0,311.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2021Q4,-4,0,,,0,0.0,311.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2022Q1,-3,0,,,0,0.0,311.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2022Q2,-2,0,,,0,0.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2022Q3,-1,0,,,0,0.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2022Q4,0,1,,,0,0.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2023Q1,1,1,,,0,0.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2023Q2,2,1,,,0,0.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2023Q3,3,1,,,0,0.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2023Q4,4,1,,,0,0.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2024Q1,5,1,,,0,0.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2024Q2,6,1,,,0,0.0,375.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2024Q3,7,1,,,0,0.0,375.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2024Q4,8,1,,,0,0.0,375.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2025Q1,9,1,,,0,0.0,375.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2025Q2,10,1,,,0,0.0,375.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2025Q3,11,1,,,0,0.0,470.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2025Q4,12,1,,,0,0.0,470.0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,CA,Public,R1,2026Q1,13,1,,,0,0.0,470.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2021Q1,-7,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2021Q2,-6,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2021Q3,-5,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2021Q4,-4,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2022Q1,-3,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2022Q2,-2,0,,,0,0.0,3713.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2022Q3,-1,0,,,0,0.0,3713.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2022Q4,0,1,,,0,0.0,3932.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2023Q1,1,1,,,0,0.0,3932.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2023Q2,2,1,,,0,0.0,3932.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2023Q3,3,1,,,0,0.0,3932.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,CA,Public,R1,2023Q4,4,1,,,1,74.0,5092.0,1,0,1,1,1,1,0,0,3,2,1,5
University of Ottawa,9000052,CA,Public,R1,2024Q1,5,1,,,1,74.0,5060.0,1,0,1,1,1,1,0,0,3,2,1,5
University of Ottawa,9000052,CA,Public,R1,2024Q2,6,1,,,1,74.0,5062.0,1,0,1,1,1,1,0,0,3,2,1,5
University of Ottawa,9000052,CA,Public,R1,2024Q3,7,1,,,1,74.0,5048.0,1,0,1,1,1,1,0,0,3,2,1,5
University of Ottawa,9000052,CA,Public,R1,2024Q4,8,1,,,1,74.0,4939.0,1,0,1,1,1,1,0,0,3,2,1,5
University of Ottawa,9000052,CA,Public,R1,2025Q1,9,1,,,1,74.0,4888.0,1,0,1,1,1,1,0,0,3,2,1,5
University of Ottawa,9000052,CA,Public,R1,2025Q2,10,1,,,1,74.0,4888.0,1,0,1,1,1,1,0,0,3,2,1,5
University of Ottawa,9000052,CA,Public,R1,2025Q3,11,1,,,1,74.0,4888.0,1,0,1,1,1,1,0,0,3,2,1,5
University of Ottawa,9000052,CA,Public,R1,2025Q4,12,1,,,1,74.0,4888.0,1,0,1,1,1,1,0,0,3,2,1,5
University of Ottawa,9000052,CA,Public,R1,2026Q1,13,1,,,1,74.0,4888.0,1,0,1,1,1,1,0,0,3,2,1,5
Simon Fraser University,9000053,CA,Public,R1,2021Q1,-7,0,,,0,0.0,333.0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,CA,Public,R1,2021Q2,-6,0,,,0,0.0,337.0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,CA,Public,R1,2021Q3,-5,0,,,0,0.0,337.0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,CA,Public,R1,2021Q4,-4,0,,,0,0.0,337.0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,CA,Public,R1,2022Q1,-3,0,,,0,0.0,337.0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,CA,Public,R1,2022Q2,-2,0,,,0,0.0,337.0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,CA,Public,R1,2022Q3,-1,0,,,0,0.0,337.0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,CA,Public,R1,2022Q4,0,1,,,0,0.0,339.0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,CA,Public,R1,2023Q1,1,1,,,0,0.0,339.0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,CA,Public,R1,2023Q2,2,1,,,0,0.0,339.0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,CA,Public,R1,2023Q3,3,1,,,1,1.0,347.0,0,0,1,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,CA,Public,R1,2023Q4,4,1,,,1,1.0,347.0,0,0,1,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,CA,Public,R1,2024Q1,5,1,,,1,1.0,347.0,0,0,1,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,CA,Public,R1,2024Q2,6,1,,,1,1.0,347.0,0,0,1,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,CA,Public,R1,2024Q3,7,1,,,1,1.0,347.0,0,0,1,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,CA,Public,R1,2024Q4,8,1,,,1,1.0,347.0,0,0,1,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,CA,Public,R1,2025Q1,9,1,,,1,1.0,347.0,0,0,1,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,CA,Public,R1,2025Q2,10,1,,,1,1.0,347.0,0,0,1,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,CA,Public,R1,2025Q3,11,1,,,1,1.0,347.0,0,0,1,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,CA,Public,R1,2025Q4,12,1,,,1,1.0,347.0,0,0,1,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,CA,Public,R1,2026Q1,13,1,,,1,1.0,347.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Adelaide,9000054,AU,Public,R1,2021Q1,-7,0,0.2814,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2021Q2,-6,0,0.2814,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2021Q3,-5,0,0.2814,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2021Q4,-4,0,0.2814,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2022Q1,-3,0,0.2814,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2022Q2,-2,0,0.2814,,0,0.0,169.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2022Q3,-1,0,0.2814,,0,0.0,440.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2022Q4,0,1,0.2814,,0,0.0,607.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2023Q1,1,1,0.2814,,1,12.0,423.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2023Q2,2,1,0.2814,,1,15.0,441.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2023Q3,3,1,0.2814,,1,15.0,441.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2023Q4,4,1,0.2814,,1,15.0,441.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2024Q1,5,1,0.2814,,1,4.0,289.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2024Q2,6,1,0.2814,,1,4.0,289.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2024Q3,7,1,0.2814,,1,4.0,289.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2024Q4,8,1,0.2814,,1,4.0,289.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2025Q1,9,1,0.2814,,1,5.0,313.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2025Q2,10,1,0.2814,,1,5.0,313.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2025Q3,11,1,0.2814,,1,5.0,313.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2025Q4,12,1,0.2814,,1,5.0,313.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,AU,Public,R1,2026Q1,13,1,0.2814,,1,5.0,313.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2021Q1,-7,0,0.356,,0,0.0,868.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2021Q2,-6,0,0.356,,0,0.0,833.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2021Q3,-5,0,0.356,,0,0.0,870.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2021Q4,-4,0,0.356,,0,0.0,884.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2022Q1,-3,0,0.356,,0,0.0,939.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2022Q2,-2,0,0.356,,0,0.0,923.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2022Q3,-1,0,0.356,,0,0.0,923.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2022Q4,0,1,0.356,,0,0.0,912.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2023Q1,1,1,0.356,,0,0.0,925.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2023Q2,2,1,0.356,,0,0.0,925.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2023Q3,3,1,0.356,,0,0.0,885.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2023Q4,4,1,0.356,,0,0.0,885.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2024Q1,5,1,0.356,,0,0.0,513.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2024Q2,6,1,0.356,,0,0.0,510.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2024Q3,7,1,0.356,,0,0.0,510.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2024Q4,8,1,0.356,,0,0.0,452.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2025Q1,9,1,0.356,,0,0.0,460.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2025Q2,10,1,0.356,,0,0.0,460.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2025Q3,11,1,0.356,,0,0.0,440.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2025Q4,12,1,0.356,,0,0.0,440.0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,AU,Public,R1,2026Q1,13,1,0.356,,0,0.0,440.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2021Q1,-7,0,0.4046,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2021Q2,-6,0,0.4046,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2021Q3,-5,0,0.4046,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2021Q4,-4,0,0.4046,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2022Q1,-3,0,0.4046,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2022Q2,-2,0,0.4046,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2022Q3,-1,0,0.4046,,0,0.0,722.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2022Q4,0,1,0.4046,,0,0.0,722.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2023Q1,1,1,0.4046,,0,0.0,722.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2023Q2,2,1,0.4046,,0,0.0,674.0,0,0,0,0,0,0,0,0,0,0,0,0
