institution,unitid,page_type,original_url,timestamp,ai_addressed,n_ai_terms,text_len,prohibition,prohibition_present,detector_surveillance,detector_surveillance_present,misconduct_framing,misconduct_framing_present,sanction,sanction_present,permitted_use,permitted_use_present,disclosure,disclosure_present,appeal,appeal_present,l2_protection,l2_protection_present,restrictive_idx,procedural_idx,net_restrictiveness,ai_governance_intensity
University of Oxford,9000018,integrity,https://www.ox.ac.uk/students/academic/conduct,20230401141648,0,0,4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oxford,9000018,integrity,https://www.ox.ac.uk/students/academic/conduct,20230607023019,0,0,4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oxford,9000018,integrity,https://www.ox.ac.uk/students/academic/conduct,20231128031946,0,0,4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oxford,9000018,integrity,https://www.ox.ac.uk/students/academic/conduct,20240301194914,0,0,4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oxford,9000018,integrity,https://www.ox.ac.uk/students/academic/conduct,20240701204031,0,0,4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oxford,9000018,integrity,https://www.ox.ac.uk/students/academic/conduct,20241001053459,0,0,4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oxford,9000018,integrity,https://www.ox.ac.uk/students/academic/conduct,20250101091623,0,0,4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of St Andrews,9000019,integrity,https://www.st-andrews.ac.uk/students/academic/academic-advising/glossary/academic-misconduct/,20210226215559,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of St Andrews,9000019,integrity,https://www.st-andrews.ac.uk/students/academic/academic-advising/glossary/academic-misconduct/,20210517191215,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of St Andrews,9000019,integrity,https://www.st-andrews.ac.uk/students/academic/academic-advising/glossary/academic-misconduct/,20210924152032,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of St Andrews,9000019,integrity,https://www.st-andrews.ac.uk/students/academic/academic-advising/glossary/academic-misconduct/,20220302034414,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of St Andrews,9000019,integrity,https://www.st-andrews.ac.uk/students/academic/academic-advising/glossary/academic-misconduct/,20221026143722,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of St Andrews,9000019,integrity,https://www.st-andrews.ac.uk/students/academic/academic-advising/glossary/academic-misconduct/,20230808105708,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Manchester,9000020,integrity,http://www.regulations.manchester.ac.uk/academic/academic-malpractice/,20220527024710,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Manchester,9000020,integrity,https://www.regulations.manchester.ac.uk/academic/academic-malpractice/,20240413215834,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Manchester,9000020,integrity,https://www.regulations.manchester.ac.uk/academic/academic-malpractice/,20250430171538,1,2,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Manchester,9000020,integrity,https://www.regulations.manchester.ac.uk/academic/academic-malpractice/,20250521123409,1,2,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Manchester,9000020,integrity,https://www.regulations.manchester.ac.uk/academic/academic-malpractice/,20260124090505,1,2,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Manchester,9000020,ai,https://www.studentsupport.manchester.ac.uk/study-support/academic-support/assessments-and-exams/avoiding-academic-malpractice/,20211028102859,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Manchester,9000020,ai,https://www.studentsupport.manchester.ac.uk/study-support/academic-support/assessments-and-exams/avoiding-academic-malpractice/,20230205132612,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Manchester,9000020,ai,https://www.studentsupport.manchester.ac.uk/study-support/academic-support/assessments-and-exams/avoiding-academic-malpractice/,20240222171930,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Manchester,9000020,ai,https://www.studentsupport.manchester.ac.uk/study-support/academic-support/assessments-and-exams/avoiding-academic-malpractice/,20240519143016,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Manchester,9000020,ai,https://www.studentsupport.manchester.ac.uk/study-support/academic-support/assessments-and-exams/avoiding-academic-malpractice/,20251001202411,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Manchester,9000020,ai,https://www.studentsupport.manchester.ac.uk/study-support/academic-support/assessments-and-exams/avoiding-academic-malpractice/,20260123115322,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Bristol,9000024,integrity,http://bristol.ac.uk/students/support/academic-advice/academic-integrity/,20220517085034,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Bristol,9000024,integrity,http://bristol.ac.uk/students/support/academic-advice/academic-integrity/,20221203000922,0,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Bristol,9000024,integrity,https://bristol.ac.uk/students/support/academic-advice/academic-integrity/,20210926054820,0,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Bristol,9000024,integrity,https://bristol.ac.uk/students/support/academic-advice/academic-integrity/,20230521005205,1,1,751,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,2,0,2,2
University of Bristol,9000024,integrity,https://bristol.ac.uk/students/support/academic-advice/academic-integrity/,20240527150725,1,3,870,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,2,0,2,2
University of Bristol,9000024,integrity,https://bristol.ac.uk/students/support/academic-advice/academic-integrity/,20250114052726,1,3,887,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,2,0,2,2
University of Bristol,9000024,integrity,https://bristol.ac.uk/students/support/academic-advice/academic-integrity/,20250615141811,1,3,936,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,2,0,2,2
University of Bristol,9000024,integrity,https://www.bristol.ac.uk/students/support/academic-advice/academic-integrity/,20210619090537,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Bristol,9000024,integrity,https://www.bristol.ac.uk/students/support/academic-advice/academic-integrity/,20231128123934,1,1,751,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,2,0,2,2
University of Bristol,9000024,integrity,https://www.bristol.ac.uk/students/support/academic-advice/academic-integrity/,20240614031038,1,3,876,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,2,0,2,2
University of Bristol,9000024,integrity,https://www.bristol.ac.uk/students/support/academic-advice/academic-integrity/,20241217192023,1,3,879,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,2,0,2,2
University of Bristol,9000024,integrity,https://www.bristol.ac.uk/students/support/academic-advice/academic-integrity/,20251008060157,1,5,948,0,0,0,0,9,1,1,1,0,0,0,0,1,1,0,0,2,1,1,3
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20221005112051,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20221211223340,0,0,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20230205070133,0,0,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20230601191039,1,1,1214,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20230602142930,1,1,1214,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20240225112438,1,1,1217,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20241210170601,1,7,1329,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20250429070918,1,7,1318,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20250802224710,1,7,1322,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20251206084031,1,7,1331,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20260114072724,1,7,1331,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Birmingham,9000026,integrity,https://intranet.birmingham.ac.uk/student/academic-support/academic-integrity-support-and-advice.aspx,20260307052612,1,7,1331,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Nottingham,9000028,integrity,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,20210414114031,0,0,5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Nottingham,9000028,integrity,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,20210420062024,0,0,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Nottingham,9000028,integrity,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,20210728181921,0,0,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Nottingham,9000028,integrity,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,20211022101909,0,0,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Nottingham,9000028,integrity,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,20220128174522,0,0,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Nottingham,9000028,integrity,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,20220305124607,0,0,4281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Nottingham,9000028,integrity,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,20220812183549,0,0,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Nottingham,9000028,integrity,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,20220903100831,0,0,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Nottingham,9000028,integrity,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,20220916065219,0,0,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Nottingham,9000028,integrity,https://www.nottingham.ac.uk/academicservices/currentstudents/academic-misconduct.aspx,20221208032220,0,0,4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20210120043640,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20210414165156,0,0,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20210418175946,0,0,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20210727221005,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20220120051157,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20220121210438,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20220527031603,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20220719082548,0,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20230201124517,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20230531003045,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20240307213334,0,0,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20240520061425,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20240724030329,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20250621111536,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations,20250905220158,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardiff University,9000031,integrity,https://www.cardiff.ac.uk/public-information/policies-and-procedures/academic-regulations/,20240218090155,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20210105090404,0,0,2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20210512122613,0,0,2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20211129092300,0,0,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20220308081322,0,0,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20220703151604,0,0,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20221020222649,0,0,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20230307145304,0,0,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20230510095719,1,1,858,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20231006160056,1,1,860,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20231217215323,1,1,860,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20240407142007,1,1,860,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20240709203130,1,1,860,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20241015035602,1,1,860,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20250303224529,1,1,661,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20250730081728,1,1,661,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2
University of Melbourne,9000045,integrity,https://academicintegrity.unimelb.edu.au/,20260601061257,1,6,613,0,0,1,1,4,1,0,0,1,1,0,0,0,0,0,0,2,1,1,3
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20210226132238,0,0,2572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20220307053514,0,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20220407055357,0,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20221018152120,0,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20221025102107,0,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20230127140950,0,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20230228202326,0,0,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20230523005943,1,11,2451,0,0,9,1,7,1,0,0,1,1,0,0,0,0,0,0,2,1,1,3
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20240106020446,1,11,2465,0,0,9,1,7,1,0,0,1,1,0,0,0,0,0,0,2,1,1,3
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20240401145825,1,11,3291,0,0,9,1,7,1,0,0,1,1,0,0,0,0,0,0,2,1,1,3
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20250130133804,1,15,3509,0,0,10,1,3,1,0,0,1,1,0,0,0,0,0,0,2,1,1,3
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20250325082807,1,15,3512,0,0,10,1,3,1,0,0,1,1,0,0,0,0,0,0,2,1,1,3
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20250526141941,1,15,3512,0,0,10,1,3,1,0,0,1,1,0,0,0,0,0,0,2,1,1,3
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20251103041734,1,13,3482,0,0,9,1,3,1,0,0,1,1,0,0,0,0,0,0,2,1,1,3
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20251116005801,1,13,3482,0,0,9,1,3,1,0,0,1,1,0,0,0,0,0,0,2,1,1,3
University of Queensland,9000046,integrity,https://my.uq.edu.au/information-and-services/manage-my-program/student-integrity-and-conduct/academic-integrity-and-student-conduct,20251128154259,1,13,3482,0,0,9,1,3,1,0,0,1,1,0,0,0,0,0,0,2,1,1,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20250815065051,1,1,4579,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20250907192614,1,1,4595,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20251029133654,1,1,4603,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20251106234928,1,1,4631,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20251118013040,1,1,4613,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20251124051648,1,1,4613,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20251128191110,1,1,4613,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20251221220511,1,1,4645,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20260119161448,1,1,4633,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20260308131530,1,1,4649,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20260321005518,1,1,4665,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
University of New South Wales,9000047,integrity,https://www.unsw.edu.au/student/managing-your-studies/academic-skills-support/toolkit/plagiarism,20260602093833,1,1,4694,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0,3,0,3,3
McGill University,9000048,integrity,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,20250926012554,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGill University,9000048,integrity,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,20260116225342,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGill University,9000048,integrity,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,20260119080929,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGill University,9000048,integrity,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,20260228085601,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGill University,9000048,integrity,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,20260417154400,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGill University,9000048,integrity,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,20260513062854,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGill University,9000048,integrity,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,20260514053929,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGill University,9000048,integrity,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,20260516095329,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGill University,9000048,integrity,https://www.mcgill.ca/deanofstudents/student-rights-and-conduct/academic-integrity,20260521210123,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,9000049,integrity,https://www.ualberta.ca/en/campus-life/academic-success/academic-integrity/index.html,20240906163523,1,1,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,9000049,integrity,https://www.ualberta.ca/en/campus-life/academic-success/academic-integrity/index.html,20240917091810,1,1,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,9000049,integrity,https://www.ualberta.ca/en/campus-life/academic-success/academic-integrity/index.html,20240925150712,1,1,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,integrity,https://ucalgary.ca/student-services/student-success/learning/academic-integrity,20210119232905,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,integrity,https://ucalgary.ca/student-services/student-success/learning/academic-integrity,20210423142457,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
