draw,w_achievement,w_grad,w_quality,w_growth,n_identified,mean_poverty_identified,share_identified_top_pov_quartile
911,0.5163716257526829,0.13269548308841764,0.2064147766849351,0.14451811447396432,4637,0.7615861356761842,0.4753073107612681
912,0.4758100077987884,0.09772028621982405,0.07863378154548442,0.3478359244359031,5014,0.7572593473069167,0.45293179098524133
913,0.38143604132622155,0.21811173670196712,0.08213961992478952,0.31831260204702183,5076,0.7593354836422557,0.4562647754137116
914,0.42797586270576776,0.21578597206934683,0.1250440896333352,0.23119407559155025,4857,0.7664496348505461,0.47766110767963765
915,0.27388662842896283,0.32709124850232446,0.19752745563421978,0.201494667434493,4755,0.7605711162546592,0.47024185068349106
916,0.49371323507417725,0.20452066471304012,0.18376995508524763,0.1179961451275351,4668,0.7669651236233989,0.48628963153384747
917,0.5150104070009146,0.1015056724309342,0.3435924840062264,0.03989143656192495,4521,0.7554963293348529,0.46472019464720193
918,0.5575100367968204,0.02260731882590583,0.11807452964725701,0.30180811473001673,4847,0.7544385091759906,0.4507943057561378
919,0.43408955068288213,0.09623780184588801,0.20673178507576534,0.2629408623954646,4731,0.7543833795134247,0.45339251743817377
920,0.36930012607395235,0.129997464131425,0.10421720286612082,0.39648520692850187,5039,0.7513166829947789,0.44056360388966065
921,0.3231307602776587,0.16183516328319625,0.14175192431170427,0.3732821521274408,4971,0.7509573862108603,0.44015288674311004
922,0.42859869117248495,0.24746836239499026,0.1386712848704774,0.18526166156204724,4799,0.7691080248277423,0.4867680766826422
923,0.40812426313802147,0.1398018400049724,0.21243193558803053,0.2396419612689756,4710,0.7567426376907458,0.4605095541401274
924,0.3930566403689541,0.0001553616291705739,0.24067853294470176,0.3661094650571735,4790,0.7418547541861047,0.42588726513569936
925,0.4030719685003163,0.10965333083099961,0.2060762567108434,0.28119844395784077,4746,0.7541708615304051,0.4523809523809524
926,0.5821450439414463,0.06231988227333478,0.11570243178583395,0.23983264199938506,4802,0.7614401314442169,0.4677217825905873
927,0.5073658050496236,0.07093083742914208,0.23547150301816117,0.18623185450307314,4642,0.755597216259235,0.46251615682895303
928,0.4398629052737455,0.2042973612363068,0.0597342317103723,0.2961055017795755,5084,0.7634924986011576,0.4659716758457907
929,0.5173022167012294,0.3475142010759286,0.11732112683070628,0.017862455392135723,4809,0.7829078705367664,0.5208983156581409
930,0.47561259387047944,0.2836520787622756,0.21907611363079182,0.02165921373645314,4608,0.7695504009810185,0.4945746527777778
931,0.3386069016590955,0.24504939780310211,0.3594551559967438,0.05688854454105853,4492,0.7515675282737588,0.45926090828138916
932,0.47306926651864956,0.166912085951287,0.20151494841082065,0.1585036991192428,4665,0.7622783181263998,0.4778135048231511
933,0.5828456587616353,0.21581273757082348,0.0900202318604522,0.11132137180708901,4813,0.7785360162318417,0.5071680864325784
934,0.6039251088244174,0.10937043053195447,0.06025616242729422,0.2264482982163339,4917,0.769377661822864,0.48261134838316044
935,0.5283125412089285,0.2950743695403693,0.0611318671107944,0.11548122213990787,4956,0.7827975160791254,0.5137207425343019
936,0.33405229070407744,0.12071360156417743,0.2931513961594888,0.2520827115722565,4645,0.7483386549239839,0.4441334768568353
937,0.27226701870255,0.26160054728757676,0.15356987274974707,0.3125625612601262,4941,0.7543134723634903,0.44768265533292856
938,0.5223683511432811,0.08333041242413444,0.06191783302784999,0.3323834034047345,5022,0.7593447558499987,0.4577857427319793
939,0.47470362866481886,0.16593450541021257,0.19392143028259412,0.16544043564237448,4675,0.762594684482487,0.4767914438502674
940,0.4335130841476863,0.16448760997492934,0.10300324273328616,0.29899606314409827,4959,0.7629939373153618,0.4684412179874975
941,0.25680283380008617,0.17931576846101896,0.19453835942983722,0.3693430383090576,4905,0.7473952069363703,0.4346585117227319
942,0.25352135575582113,0.26583458631214385,0.0732881237257643,0.4073559342062706,5230,0.7446507139148305,0.42122370936902487
943,0.39628298948412627,0.0713268835633528,0.1398992764169171,0.39249085053560373,4931,0.7492906806521972,0.4386534171567633
944,0.22752551272210322,0.2577799503772577,0.19183667567881924,0.3228578612218198,4884,0.7492836667605139,0.4395986895986896
945,0.5579554328153852,0.136834312281505,0.0672854068309324,0.2379248480721773,4940,0.7698448235220631,0.4836032388663968
946,0.5746860159325335,0.19285626132060343,0.11049458436272208,0.12196313838414095,4764,0.7759543811645649,0.5010495382031906
947,0.5145871808126664,0.35826408317172304,0.07359341269921,0.05355532331640055,4914,0.7849985788238079,0.5227920227920227
948,0.33578166425940825,0.23170818565386364,0.15746444244824506,0.27504570763848296,4865,0.7590362584836617,0.460431654676259
949,0.5392067175644782,0.07691345184553616,0.16641523812695708,0.21746459246302852,4708,0.7595482299117872,0.4649532710280374
950,0.38592128858557984,0.24861513870177504,0.1581250106949936,0.20733856201765158,4784,0.7650930065541539,0.4778428093645485
951,0.465717172420678,0.03164740102312968,0.13611456528764165,0.3665208612685506,4906,0.748985401685242,0.4374235629841011
952,0.5324040102296123,0.24183554601693638,0.17544259753088853,0.05031784622256282,4654,0.7738139968986472,0.4997851310700473
953,0.24770985283170024,0.2602883483762884,0.09694337907377197,0.39505841971823924,5156,0.7456893290257027,0.42552366175329714
954,0.22676727012000275,0.2575588014735826,0.1322901608705954,0.38338376753581926,5074,0.7449045219993454,0.4276704769412692
955,0.1896271089206814,0.24200559037896405,0.12183342457605358,0.4465338761243009,5162,0.7369003318771288,0.4103060829135994
956,0.30713844999989937,0.14525033274147311,0.18704067757453674,0.3605705396840909,4874,0.7500244095467511,0.44050061551087405
957,0.3481469462774928,0.2131965376402848,0.17392950299683618,0.2647270130853863,4815,0.7586557592875316,0.4616822429906542
958,0.4430498536347626,0.28561282395318593,0.2691747995784072,0.002162522833644094,4538,0.7647742686706722,0.4861172322609079
959,0.5312325554172964,0.15906299825943124,0.19620585753415257,0.11349858878911975,4630,0.7646545348629344,0.4818574514038877
960,0.2659604000622098,0.24676782586236365,0.18439546743304944,0.3028763066423773,4860,0.7525759341295772,0.4473251028806584
961,0.43143535052823745,0.30414184552916057,0.20317690837209357,0.061245895570508455,4649,0.7690226960213316,0.4925790492579049
962,0.2689829916669302,0.21293106424382774,0.10840511867887699,0.40968082541036505,5118,0.745390154773366,0.42692457991402893
963,0.5917237357155872,0.09889964807305072,0.2736811675845602,0.035695448626801816,4549,0.7603999429668526,0.4754891184875797
964,0.4590953051596757,0.2621032104240044,0.21897997130239114,0.059821513113928804,4621,0.7671817594326847,0.4895044362692058
965,0.37176182338531727,0.252713289446377,0.14798237723083588,0.2275425099374699,4837,0.7648585431709705,0.47446764523464957
966,0.4966953992665509,0.19735690374133313,0.08917520878025927,0.21677248821185677,4914,0.7706310461095573,0.4873829873829874
967,0.5037610012432944,0.2102392101164949,0.08631698376488738,0.19968280487532333,4913,0.77266176037863,0.4921636474659068
968,0.3832418800815191,0.16755850789804577,0.07058823468591245,0.37861137733452266,5113,0.7535675981554519,0.44396636025816544
969,0.3870571132863444,0.21421613969184425,0.12674404413006002,0.2719827028917512,4917,0.7621200181056839,0.46654464104128535
970,0.5325626998860546,0.17973889299149082,0.08566559578100691,0.20203281134144765,4891,0.7717476845744962,0.4909016561030464
971,0.548270244643151,0.3004522368094677,0.08382196356319567,0.06745555498418569,4863,0.7827707613960595,0.5161422989923915
972,0.4294834770166763,0.4421268980792888,0.10028849816322184,0.028101126740813068,4888,0.7843881671597115,0.5222995090016367
973,0.35221349364801136,0.32712503098519846,0.29895429588938677,0.02170717947740345,4519,0.7587305827627125,0.47289223279486614
974,0.32648765021945475,0.37457496319297595,0.19401371077928328,0.10492367580828608,4684,0.7666220266868579,0.48654995730145173
975,0.6392659867858946,0.04992549701523911,0.17178689327200727,0.13902162292685918,4634,0.7615515332368764,0.4717306862321968
976,0.4255507427668243,0.12208058574693302,0.18754354737067908,0.26482512411556364,4750,0.756258747379003,0.45663157894736844
977,0.3583823491304951,0.23739191228539236,0.30564070760263123,0.09858503098148132,4535,0.7555922478167996,0.4681367144432194
978,0.48515359632607663,0.33054330332412857,0.0978420876362173,0.08646101271357752,4866,0.7808109110134017,0.5113029182079737
979,0.5778347983054697,0.046820987980765776,0.2621683115126029,0.11317590220116168,4564,0.7553173128422245,0.4614373356704645
980,0.48994987004886753,0.011085452214307946,0.10129616047743424,0.39766851725939023,4968,0.7462554216950629,0.4321658615136876
981,0.46781580993165334,0.05215108301053566,0.09282594048440837,0.38720716657340254,4995,0.751130000962032,0.44084084084084085
982,0.6456320108126143,0.09933525341170255,0.2246499438564405,0.030382791919242605,4551,0.7634413891025044,0.4792353328938695
983,0.3678614595207639,0.3062622543853589,0.16047394710993385,0.16540233898394333,4777,0.7678955749080731,0.486079129160561
984,0.3919643941202106,0.16021532829352972,0.12133261654583453,0.326487661040425,4955,0.7577723398646293,0.4565085771947528
985,0.44725388147178086,0.13504526908017264,0.16058152107258952,0.2571193283754571,4779,0.7602681959457821,0.46411383134546974
986,0.46503117563199303,0.08744418714253414,0.22295306667199766,0.22457157055347501,4684,0.7556188662398683,0.45922288642186165
987,0.45379762197633694,0.265381849086422,0.16335911400809303,0.11746141492914794,4712,0.7705405529722268,0.4942699490662139
988,0.3936252590877667,0.32642456891681015,0.1356865382927362,0.14426363370268705,4820,0.7717307950476104,0.4931535269709544
989,0.3904830653200738,0.2535688974164396,0.12493856682936079,0.23100947043412567,4885,0.765880077329278,0.4753326509723644
990,0.4067545165339115,0.20021931944555646,0.19281186234591105,0.20021430167462095,4710,0.7611230847632442,0.4721868365180467
991,0.39408346099977587,0.04105034189021611,0.14855357748652973,0.4163126196234784,4937,0.7446668808372124,0.4286003645938829
992,0.2732062777847811,0.3709352607943616,0.09072273301981754,0.26513572840103977,5103,0.7601128953142425,0.4571820497746424
993,0.34279554882299207,0.2726825616949023,0.14794961463697465,0.23657227484513102,4848,0.7630846281711919,0.4707095709570957
994,0.3508166914130908,0.09775881832408051,0.18761253031381123,0.3638119599490175,4848,0.748666588882488,0.43873762376237624
995,0.6919157069137442,0.043814184477331444,0.20740969023397107,0.05686041837495328,4560,0.7615572975874695,0.47412280701754383
996,0.473599724681535,0.10858739400942959,0.19955185782039433,0.21826102348864113,4699,0.7579339906494198,0.4620131942966589
997,0.22737043531199916,0.3107093341578418,0.0957451969349634,0.3661750335951957,5168,0.7462623342129613,0.42724458204334365
998,0.3485859544747605,0.01289067875380277,0.19311474735696432,0.4454086194144725,4899,0.7377607314753476,0.4141661563584405
999,0.5185200271751178,0.3284477251185229,0.058989985947995906,0.09404226175836333,4973,0.7839455623241474,0.5179971847979087
1000,0.3687242417118075,0.14979495678612084,0.11846594356224122,0.3630148579398305,4999,0.7533291259302558,0.44568913782756553
1001,0.6609785839768535,0.2010011636528726,0.1190268667405883,0.018993385629685465,4697,0.778683872458436,0.5118160527996594
1002,0.3169502510481355,0.25418923490325,0.0617850421915715,0.36707547185704303,5206,0.7521412016100841,0.44083749519784865
1003,0.33297945917642086,0.38245607375199736,0.09020528223141602,0.19435918484016582,5000,0.7697928283906926,0.4824
1004,0.279796170541044,0.2983173297765169,0.10409513490033899,0.31779136478210024,5076,0.7549764801316967,0.44838455476753347
1005,0.3623027432541646,0.17236650969747014,0.19127626750415666,0.2740544795442087,4774,0.7562558234271134,0.45643066610808547
1006,0.3266956747045405,0.06577020215706765,0.26876129590404274,0.33877282723434926,4741,0.745146719750317,0.434507487871757
1007,0.43280567446340473,0.16998061996370142,0.26353320012871945,0.13368050544417445,4583,0.7582009998675071,0.470434213397338
1008,0.3051175715257376,0.2630163835203551,0.1281109738023482,0.3037550711515592,4991,0.7569128380826836,0.45201362452414345
1009,0.2343492058152046,0.261795812813869,0.1733313068900036,0.33052367448092274,4932,0.7500047869310417,0.43937550689375504
1010,0.47094195445385906,0.015870741826706683,0.13945775174123842,0.3737295519781958,4909,0.7465136820811916,0.43226726420859646
1011,0.26113955127421495,0.23570440949395255,0.17286272191349747,0.3302933173183351,4915,0.7511291039049045,0.441912512716175
1012,0.43171490181969685,0.21478128547889702,0.15072434686393682,0.20277946583746925,4782,0.7660044310338561,0.48159765788373066
1013,0.24544516731860333,0.2942928910069449,0.17416871464602002,0.2860932270284317,4882,0.7536703542760326,0.4487914789020893
1014,0.4027867051724052,0.05524160443863086,0.21116214403169495,0.33080954635726906,4780,0.7475403061873269,0.4372384937238494
1015,0.379146747547111,0.12431667002839163,0.06446359647503652,0.4320729859494608,5146,0.7481864049010402,0.43218033424018654
1016,0.4029290991701878,0.24005714297447042,0.19948784191098937,0.1575259159443524,4685,0.7636818087146776,0.47982924226254003
1017,0.37051555647162093,0.32750440559703564,0.07319284313652621,0.2287871947948171,5074,0.7695213715004938,0.4798975167520694
1018,0.6055115877246156,0.06471458612040625,0.15505982234270335,0.17471400381227478,4678,0.7620837175090253,0.4705002137665669
1019,0.49837582024314686,0.00034674143982402363,0.07767948921210333,0.4235979491049257,5027,0.7443073322571557,0.42868510045752933
1020,0.32019340769089427,0.07215755222496911,0.21577246732764818,0.3918765727564884,4839,0.7429747933039792,0.4267410622029345
1021,0.342590910464444,0.14687786994690208,0.1106212358188976,0.3999099837697563,5042,0.7500058034164585,0.43811979373264576
1022,0.45255939785371885,0.3094327987668435,0.20140707260164234,0.036600730777795264,4636,0.7711055465155845,0.49762726488352027
1023,0.5545154268399087,0.12573938826841316,0.15457954192956222,0.16516564296211592,4691,0.7655219580118129,0.48049456405883606
1024,0.2812134262827139,0.1864487876882086,0.14835972386895344,0.3839780621601241,4993,0.7481450803490979,0.4352092930102143
1025,0.5548165834294985,0.24110918681264976,0.07059771609933935,0.13347651365851249,4903,0.7795584611904464,0.5074444217825821
1026,0.41808614376726244,0.0278977330386226,0.29929055223326545,0.25472557096084947,4648,0.745898340021111,0.4397590361445783
1027,0.3447836338440605,0.14574717835156847,0.1159670131751686,0.39350217462920234,5021,0.7501905622690291,0.4389563831905995
1028,0.5374381598180735,0.06265395662665985,0.08829320943251885,0.3116146741227477,4928,0.7588199942699562,0.4596185064935065
1029,0.23787724484510672,0.20488993610181638,0.14649293213097778,0.41073988692209923,5042,0.7437349425025643,0.42483141610472036
1030,0.335672823303368,0.2321264932323165,0.13286481786139787,0.29933586560291753,4944,0.7583455206976083,0.4573220064724919
1031,0.3441541597853891,0.1353118095629955,0.1708830236909451,0.34965100696067036,4881,0.7519655625145097,0.44437615242778117
1032,0.3362614673434609,0.25224943891568485,0.1251705366977898,0.2863185570430644,4966,0.7600544446659125,0.4605316149818768
1033,0.3211556557807904,0.2883507960659224,0.0630039694464421,0.3274895787068451,5190,0.7563018197482257,0.44913294797687864
1034,0.7919409045649071,0.08734725777555737,0.12046337133473958,0.0002484663247960677,4626,0.7717266565730752,0.4987029831387808
1035,0.3071158893106915,0.10065194921031022,0.1996710369487515,0.3925611245302467,4879,0.7450779492882899,0.4298011887681902
1036,0.37477177811097756,0.17754726430074372,0.18207032080013538,0.2656106367881433,4782,0.7576375673162546,0.4598494353826851
1037,0.30147372918320875,0.07825388915331213,0.13395255842180598,0.48631982324167317,5048,0.7403103725124485,0.4177892234548336
1038,0.5200294196439983,0.24245106236411937,0.19328398539825864,0.044235532593623776,4625,0.7719626751525541,0.4972972972972973
1039,0.35399260341335403,0.16474206049096046,0.08572057550691346,0.395544760588772,5092,0.7509794681255181,0.43951296150824826
1040,0.298949634444562,0.16849713376853895,0.2982539600829025,0.23429927170399653,4630,0.7491278657008318,0.4485961123110151
1041,0.31630233009555886,0.3120339287374873,0.18318726054439397,0.1884764806225599,4753,0.7631352280937065,0.4748579844308858
1042,0.20098002228363762,0.26807321477839496,0.15293883673265493,0.37800792620531243,5031,0.7432659984823042,0.4249652156628901
1043,0.48389403017490074,0.0770566368357268,0.05562072364457867,0.3834286093447938,5079,0.7543546300514306,0.44654459539279384
1044,0.490670197917738,0.10966777516916792,0.13475322349727875,0.2649088034158153,4818,0.7615007972351684,0.4663760896637609
1045,0.7034399649086018,0.03954502486201684,0.15288562345797277,0.10412938677140852,4617,0.7631508841733917,0.47476716482564435
1046,0.43393503517214493,0.12839902131806766,0.15773142340352958,0.2799345201062579,4800,0.7589698639813329,0.4610416666666667
1047,0.4049096613445674,0.2976271468985948,0.11244031340618459,0.18502287835065326,4897,0.7725188343863274,0.4915254237288136
1048,0.5399794549582996,0.11875139576269145,0.21375459462187316,0.12751455465713568,4615,0.761159448565922,0.47475622968580716
1049,0.3792666922487184,0.16880062364800738,0.1441270262421248,0.3078056578611495,4891,0.7580242450658575,0.45696176650991616
1050,0.6321383162291451,0.1351151335940409,0.2143158086082838,0.01843074156853019,4567,0.7663919615169887,0.48740967812568425
1051,0.6036586139411827,0.2241555700764672,0.09516198287189291,0.07702383311045717,4783,0.7801528419763122,0.5113945222663601
1052,0.6014597667796843,0.025293423326920264,0.1687225214174279,0.20452428847596754,4685,0.7569659681218409,0.4599786552828175
1053,0.250479486019489,0.03198312120038287,0.26460658941132464,0.45293080336880354,4840,0.7329791982520648,0.4080578512396694
1054,0.30688359541530197,0.25058965874556377,0.07792986719351176,0.3645968786456225,5160,0.75183471923865,0.4397286821705426
1055,0.21166712641425128,0.17640502045533152,0.21217603987686875,0.3997518132535485,4912,0.7417896546065479,0.4246742671009772
1056,0.38018677132906487,0.34015463815211866,0.23758401317023625,0.04207457734858014,4606,0.765592563134796,0.48762483716891014
1057,0.5341184866536759,0.19623735830039532,0.19431764452573205,0.07532651052019673,4629,0.7690452970899452,0.49038669259019224
1058,0.2948840749204535,0.26552235956288406,0.2502701357723752,0.18932342974428726,4650,0.7561029498593107,0.4647311827956989
1059,0.5290081813450461,0.06832900079495176,0.0780752828721138,0.32458753498788834,4971,0.7590948596998208,0.4588613960973647
1060,0.3090095862752378,0.3406801386953237,0.06062162543898319,0.28968864959045537,5201,0.7591971789451796,0.45548932897519706
1061,0.45830792001404624,0.22820073524454387,0.2128471505420558,0.10064419419935418,4628,0.7652869818326528,0.483362143474503
1062,0.47436326420036534,0.04841078830688035,0.08404837947408658,0.3931775680186677,5015,0.750941419155683,0.44047856430707877
1063,0.4479630572042296,0.2541199345384196,0.21041684252299478,0.08750016573435598,4634,0.7665317918020694,0.4866206301251618
1064,0.43659291978806186,0.25508809087811296,0.08856977197909006,0.21974921735473507,4974,0.771194522781316,0.48632891033373543
1065,0.3414248613795388,0.03581898098811793,0.23119193329533788,0.39156422433700544,4822,0.7411953293565576,0.4234757362090419
1066,0.1969561921886242,0.13515174040178,0.2058827851829009,0.4620092822266949,4954,0.7354131997150021,0.40936616875252324
1067,0.37280005400557115,0.4167320709208904,0.17949249172261597,0.03097538335092257,4701,0.773150044688178,0.5013826845352053
1068,0.22966194257109787,0.037496276114990866,0.1787829317042702,0.554058849609641,5036,0.7284464551639573,0.3965448768864178
1069,0.3424492783131742,0.21755214769301806,0.15188681979573032,0.2881117541980775,4882,0.7588018563039977,0.45862351495288817
1070,0.3746841825440652,0.1534372906947099,0.13453111175670676,0.33734741500451826,4931,0.7555735148927584,0.4504157371729872
1071,0.4408602540357913,0.028923835194157248,0.15025177001916465,0.3799641407508867,4904,0.7458155265372097,0.43148450244698205
1072,0.4566952086507402,0.050820383732206,0.40933048694617863,0.08315392067087528,4514,0.7473745054436999,0.447718210013292
1073,0.2619377053216834,0.18114810822522914,0.16333976989458587,0.3935744165585016,4975,0.7461131159296234,0.4311557788944724
1074,0.4793444969057119,0.025502372488419724,0.15873607354949681,0.3364170570563716,4849,0.7502984601796563,0.4413281088884306
1075,0.4694543808329717,0.22004939412244742,0.18121672575435524,0.12927949929022572,4681,0.7669224909023392,0.48750267036957917
1076,0.43741169483393066,0.020455545735439253,0.22476429888881494,0.31736846054181517,4745,0.7469568200071286,0.43709167544783983
1077,0.41508195849542867,0.30249411928049685,0.18485611947941322,0.09756780274466119,4689,0.7693965742037053,0.49157602900405206
1078,0.42086747784986916,0.21244125746708625,0.33152001518301305,0.03517124950003164,4509,0.7555664098117248,0.4679529829230428
1079,0.4658919274554105,0.18771315481124864,0.19349450920678715,0.15290040852655368,4676,0.7640694091659631,0.4820359281437126
1080,0.5512536355450676,0.06907095132452543,0.13618060716125513,0.24349480596915193,4773,0.7600332768795693,0.4646972553949298
1081,0.30354020502451584,0.13301675345382885,0.1307918702848102,0.43265117123684516,5029,0.7458622496382709,0.4285146152316564
1082,0.5911750781445946,0.03369742646663724,0.08823422690578238,0.28689326848298574,4872,0.7579004043239778,0.45751231527093594
1083,0.26932206368079614,0.10126447747915396,0.21545676864044666,0.4139566901996031,4877,0.7407568061658484,0.4221857699405372
1084,0.29142272081157705,0.2876935248580277,0.2990238612843968,0.12185989304599845,4558,0.7544933045973404,0.46445809565598944
1085,0.4072859247393919,0.14942998503945026,0.07953870082460353,0.3637453893965544,5070,0.7556109555253948,0.4504930966469428
1086,0.4778513532735151,0.2651908587784303,0.13193470472231159,0.12502308322574313,4770,0.7732748244879125,0.49769392033542975
1087,0.3507733875559276,0.1499848411887224,0.16136364640103273,0.3378781248543172,4895,0.7539960833902102,0.4484167517875383
1088,0.3027780339507868,0.2248051713308724,0.1255294730777725,0.3468873216405683,5018,0.7528433408105126,0.4440015942606616
1089,0.5396507080213113,0.0788630268422517,0.09660963114960705,0.28487663398682994,4890,0.7615694225461065,0.4658486707566462
1090,0.4810236659070309,0.09337539819417978,0.22879371528071274,0.19680722061807648,4657,0.7560288408181288,0.4631737169851836
1091,0.2871330257455346,0.2371223006249543,0.06217628369199093,0.41356838993752015,5237,0.7461068094209615,0.425243459996181
1092,0.39028455681088603,0.20942235184489882,0.1004304080605132,0.2998626832837019,5004,0.7612448189622101,0.4626298960831335
1093,0.4019976496641955,0.05306817190299823,0.23647301596215345,0.30846116247065275,4735,0.7482498164461329,0.44012671594508973
1094,0.4069569132459541,0.1298274090392344,0.24693347765253224,0.2162822000622793,4647,0.7546115903345548,0.45814503981063054
1095,0.3485607992863486,0.13534411510511365,0.08720621277083579,0.4288888728377021,5106,0.7477694608729291,0.4312573443008226
1096,0.3908191126387882,0.07171870618486595,0.17058236861120027,0.3668798125651457,4860,0.7492675100221228,0.43950617283950616
1097,0.5851893670172698,0.2411747587836214,0.14432231225244307,0.029313561946665775,4690,0.7777755677549771,0.509594882729211
1098,0.4309182872384045,0.20507255435355906,0.07268120076580097,0.29132795764223557,5049,0.763975292252419,0.46761734997029114
1099,0.3212828260389406,0.49693880015970665,0.10743525380937013,0.0743431199919826,4885,0.7766828384712442,0.5037871033776868
1100,0.6826235644238662,0.030936856450044813,0.14568350299979782,0.14075607612629126,4652,0.7612936924476482,0.47098022355975927
1101,0.3462302650841603,0.15094288795991972,0.19742779870673455,0.30539904824918535,4789,0.7533275479646208,0.4483190645228649
1102,0.4374816371261961,0.23167214562823227,0.09627925803076995,0.23456695921480183,4941,0.7694522591288129,0.48229103420360253
1103,0.4673690353757614,0.03470368960413965,0.161122225939386,0.33680504908071285,4845,0.7502562699018996,0.4421052631578947
1104,0.6554228629752841,0.015103937458174824,0.3288120946875675,0.0006611048789736766,4526,0.7531892415082492,0.45735749005744586
1105,0.3190918891932006,0.10238218821947696,0.24243062677007615,0.33609529581724623,4756,0.7477892090540115,0.4396551724137931
1106,0.27676508604777383,0.1443409174440241,0.11958155287616469,0.45931244363203744,5090,0.7418940722216752,0.41964636542239686
1107,0.5020047933086926,0.2709464291069126,0.07253445249350796,0.15451432509088683,4940,0.7787570374455242,0.5062753036437248
1108,0.21677448969173554,0.25798725811407625,0.19589837172850852,0.32933988046567975,4888,0.7484259262549622,0.43780687397708673
1109,0.506160951863478,0.19731099569198934,0.24797396151733458,0.048554090927198076,4575,0.7643161566860357,0.48568306010928963
1110,0.4472629068889495,0.12119960715049233,0.14770180223107215,0.2838356837294861,4823,0.7592649609801206,0.46216048102840557
1111,0.42781177148173366,0.06052132401432076,0.21742659908924,0.2942403054147056,4734,0.7505771944880647,0.44381073088297424
1112,0.3729060791457496,0.29655513148290696,0.22543451914146856,0.10510427022987513,4627,0.7640240996637673,0.4808731359412146
1113,0.4574698952691652,0.07350517373234794,0.19559095347380792,0.2734339775246791,4737,0.7535661292520175,0.4504960945746253
1114,0.3379839245979286,0.22462619856486551,0.09886891840683466,0.3385209584303712,5067,0.7559967728410228,0.45016775212157095
1115,0.31537771789171987,0.3146779469382723,0.18306959115358348,0.18687474401642437,4754,0.7631399995664033,0.4749684476230543
1116,0.2602388476011232,0.20963015721072578,0.24798443872712406,0.282146556461027,4727,0.7506144220223308,0.4474296594034271
1117,0.28043844346214686,0.13901580475803446,0.24060860055729902,0.33993715122251983,4777,0.7472598295996364,0.4391877747540297
1118,0.6174533978881409,0.0014547536204600367,0.06445152689809507,0.31664032159330396,4932,0.7536811789229539,0.44931062449310627
1119,0.32289636531586585,0.2870815411816663,0.18272097572861615,0.20730111777385157,4764,0.7617325096069648,0.4720822837951301
1120,0.48037781735165863,0.3093790158560095,0.17660977833915442,0.03363338845317746,4671,0.7744199806601508,0.5020338257332477
1121,0.38912058342731953,0.17057078300790995,0.12403944025445228,0.3162691933103183,4940,0.7589501480462157,0.4580971659919028
1122,0.3931523560628994,0.1826236120549717,0.0949866363278647,0.3292373955542641,5028,0.7575560039617331,0.45405727923627687
1123,0.36884151078111715,0.1477599060203335,0.07500042970674793,0.4083981534918016,5117,0.7498890929284072,0.4367793629079539
1124,0.2801757427494977,0.12474800439095579,0.19582862364969142,0.399247629209855,4894,0.7448793574643034,0.43073150796894155
1125,0.20146047082399904,0.2594169390852861,0.19640759388223436,0.34271499620848056,4910,0.7462294217337613,0.43380855397148677
1126,0.3675313229285696,0.1542612901201664,0.19535806238079648,0.2828493245704676,4767,0.7550787998007843,0.4539542689322425
1127,0.5707677930229653,0.2520944598725504,0.05452075725005237,0.1226169898544318,4945,0.7819900473416217,0.5116279069767442
1128,0.3672743756202581,0.2391294930884136,0.15817062060769566,0.2354255106836326,4818,0.7625566817079669,0.4705271897052719
1129,0.29423360780442054,0.23366785284012406,0.1419555734142345,0.33014296594122106,4973,0.7531424226983249,0.44480193042429117
1130,0.4528476460768326,0.3023174754452431,0.2440636743144252,0.0007712041634990386,4574,0.7678337005549346,0.49191080017490163
1131,0.33759686195372257,0.20987569052006289,0.10600193219745818,0.3465255153287563,5047,0.7548244660903637,0.446800079255003
1132,0.45095113781161744,0.12826562475552508,0.35284760326498377,0.06793563416787375,4510,0.7526539229394912,0.45964523281596453
1133,0.34469149925131565,0.23778009242045123,0.1597203786491741,0.2578080296790589,4843,0.7601359171247212,0.4637621309105926
1134,0.5600016735650216,0.2505233439610144,0.1877620356316819,0.001712946842282009,4625,0.7740507751317312,0.5048648648648648
1135,0.22948962801071693,0.1963001515146129,0.17234227532173116,0.40186794515293917,4977,0.7431963670026137,0.42374924653405666
1136,0.454814692482412,0.08319361779411558,0.10773365739185171,0.3542580323316207,4960,0.7555142790207864,0.4491935483870968
1137,0.5258759866086103,0.10687900218823966,0.14807471037109635,0.21917030083205377,4753,0.7627505174507686,0.4725436566379129
1138,0.391532820931609,0.347417944485952,0.12516355693062575,0.13588567765181325,4848,0.7735910330326327,0.4969059405940594
1139,0.3295740489209311,0.26208412564527567,0.060463167796924296,0.34787865763686887,5199,0.754146167139836,0.4452779380650125
1140,0.410328490770423,0.08415426978758436,0.17639601975502525,0.3291212196869674,4816,0.7524059213177506,0.4474667774086379
1141,0.39085155447222625,0.22302142167275593,0.07515628956138551,0.31097073429363226,5087,0.7605773228411713,0.45979948889325734
1142,0.35056231164878077,0.26845043068728297,0.20901025937972026,0.17197699828421592,4689,0.7623491638294924,0.47686073789720623
1143,0.6320865941824909,0.030976285114228976,0.2788554100805308,0.05808171062274931,4539,0.7554588880427252,0.4619960343688037
1144,0.6592264909152624,0.028850892667936636,0.22666213281150865,0.08526048360529238,4555,0.7578242461155293,0.4660812294182217
