state,ncessch,school_code,school_name,score,running,cutoff,treat,titlei,grad_rate,econ_disadv_share,achievement,enrollment,is_high,next_score,award,got_funds,sharpness
WA,530354000536,2734,McMicken Heights Elementary,6.45,4.175000000000001,2.275,0,True,,0.7669902912621359,50.0,516.0,0.0,3.3,0.0,0,0.9989811512990321
WA,530375002107,2738,Clark Elementary,8.3,6.025,2.275,0,True,,0.2070844686648501,67.5,782.0,0.0,8.7,0.0,0,0.9989811512990321
WA,530423000674,2739,Lake Washington High School,8.45,6.174999999999999,2.275,0,False,,0.1207289293849658,80.0,1765.0,1.0,8.5,0.0,0,0.9989811512990321
WA,530246000366,2741,Lincoln Elementary,5.25,2.975,2.275,0,True,,0.4524886877828054,44.5,489.0,0.0,4.6,34350.0,1,0.9989811512990321
WA,530336000511,2743,Harrington Elementary School,3.6,1.3250000000000002,2.275,0,True,,0.3947368421052631,44.5,98.0,0.0,2.35,0.0,0,0.9989811512990321
WA,530822001360,2744,Southside Elementary,3.88,1.605,2.275,0,True,,0.4852941176470588,49.5,201.0,0.0,7.05,0.0,0,0.9989811512990321
WA,530790001293,2745,Evergreen Elementary School,1.3,-0.9749999999999999,2.275,1,True,,0.9277566539923956,15.5,495.0,0.0,1.2,0.0,0,0.9989811512990321
WA,530870001469,2746,Geiger Montessori School,8.22,5.945,2.275,0,False,,0.44,57.0,513.0,0.0,7.8,0.0,0,0.9989811512990321
WA,530870001461,2747,Downing Elementary School,8.93,6.654999999999999,2.275,0,False,,0.4915254237288136,62.0,334.0,0.0,7.45,0.0,0,0.9989811512990321
WA,530048000124,2748,Kapowsin Elementary,5.75,3.475,2.275,0,False,,0.4221105527638191,62.0,398.0,0.0,4.0,0.0,0,0.9989811512990321
WA,530630000944,2749,Orcas Island Elementary School,5.2,2.9250000000000003,2.275,0,True,,0.5089285714285714,49.5,180.0,0.0,3.93,0.0,0,0.9989811512990321
WA,530630000945,2750,Orcas Island High School,7.05,4.775,2.275,0,False,,0.3928571428571428,79.75,130.0,1.0,7.35,0.0,0,0.9989811512990321
WA,530267000401,2751,Jackson Elementary School,8.0,5.725,2.275,0,True,,0.7197452229299363,59.5,340.0,0.0,7.5,0.0,0,0.9989811512990321
WA,530267000411,2752,Whittier Elementary,8.85,6.574999999999999,2.275,0,False,,0.4343065693430657,71.5,487.0,0.0,9.1,0.0,0,0.9989811512990321
WA,530585000871,2754,South Bay Elementary,7.0,4.725,2.275,0,False,,0.336231884057971,66.0,793.0,0.0,6.7,0.0,0,0.9989811512990321
WA,530315000500,2756,Thompson Elementary School,6.15,3.8750000000000004,2.275,0,True,,0.8304498269896193,49.0,565.0,0.0,5.55,25352.0,1,0.9989811512990321
WA,530948001616,2757,Satus Elementary,4.65,2.3750000000000004,2.275,0,True,,0.9251870324189526,27.5,382.0,0.0,4.5,30710.0,1,0.9989811512990321
WA,530972001651,2758,Mountainview Elementary,7.55,5.275,2.275,0,False,,0.6206896551724138,64.5,192.0,0.0,7.35,0.0,0,0.9989811512990321
WA,530099000171,2762,Castle Rock Elementary,3.45,1.1750000000000003,2.275,0,False,,0.5823170731707317,48.0,691.0,0.0,1.9,0.0,0,0.9989811512990321
WA,530003000010,2763,Robert Gray Elementary,3.55,1.275,2.275,0,True,,0.821917808219178,36.5,293.0,0.0,3.15,0.0,0,0.9989811512990321
WA,530354000519,2765,Beverly Park Elem at Glendale,2.95,0.6750000000000003,2.275,0,True,,0.816,25.5,361.0,0.0,1.8,31106.0,1,0.9989811512990321
WA,530405000643,2766,Kittitas High School,3.62,1.3450000000000002,2.275,0,False,,0.423963133640553,43.5,384.0,1.0,2.95,0.0,0,0.9989811512990321
WA,530114000211,2768,Washington Elementary School,3.8,1.525,2.275,0,True,,0.862796833773087,43.5,331.0,0.0,5.4,26574.0,1,0.9989811512990321
WA,530612000915,2769,P C Jantz Elementary,3.3,1.025,2.275,0,True,,0.6382978723404256,44.5,131.0,0.0,3.6,0.0,0,0.9989811512990321
WA,530192000296,2770,Bess Herian Elementary,7.2,4.925000000000001,2.275,0,True,,0.7450980392156863,39.5,106.0,0.0,7.2,0.0,0,0.9989811512990321
WA,530870001477,2771,Lister Elementary School,6.2,3.9250000000000003,2.275,0,True,,0.8894472361809045,42.0,436.0,0.0,5.7,30718.0,1,0.9989811512990321
WA,530870001464,2772,Fawcett Elementary School,4.0,1.725,2.275,0,True,,0.6770833333333334,47.0,403.0,0.0,2.15,34548.0,1,0.9989811512990321
WA,530288000465,2773,Fife High School,7.35,5.074999999999999,2.275,0,False,,0.4498381877022653,62.5,868.0,1.0,6.9,0.0,0,0.9989811512990321
WA,530774001277,2774,Mary Purcell Elementary School,4.1,1.8249999999999997,2.275,0,True,,0.7088122605363985,53.0,426.0,0.0,3.9,0.0,0,0.9989811512990321
WA,530111000198,2776,North Pines Middle School,4.2,1.9250000000000003,2.275,0,False,,0.7392923649906891,44.0,491.0,0.0,5.0,0.0,0,0.9989811512990321
WA,530618000934,2778,Roosevelt Elementary School,8.1,5.824999999999999,2.275,0,False,,0.3969072164948453,74.5,424.0,0.0,6.4,0.0,0,0.9989811512990321
WA,530945001605,2780,Pioneer Middle School,4.65,2.3750000000000004,2.275,0,True,,0.6077795786061588,41.5,604.0,0.0,4.2,34591.0,1,0.9989811512990321
WA,530732001250,2785,Chief Joseph Middle School,3.55,1.275,2.275,0,False,,0.6550279329608939,42.0,745.0,0.0,3.35,0.0,0,0.9989811512990321
WA,530732001096,2786,Jason Lee Elementary School,6.25,3.975,2.275,0,True,,0.712,58.0,516.0,0.0,6.35,0.0,0,0.9989811512990321
WA,530096000170,2787,VALE ELEMENTARY SCHOOL,5.9,3.6250000000000004,2.275,0,True,,0.4803149606299212,71.5,679.0,0.0,6.35,0.0,0,0.9989811512990321
WA,530072000151,2788,Bridgeport High School,6.5,4.225,2.275,0,True,,0.9807692307692308,44.5,229.0,1.0,6.15,0.0,0,0.9989811512990321
WA,530726001088,2789,Republic Elementary School,3.45,1.1750000000000003,2.275,0,True,,0.6,32.0,161.0,0.0,4.55,0.0,0,0.9989811512990321
WA,530657000965,2790,Longfellow Elementary,4.35,2.0749999999999997,2.275,0,True,,0.9735849056603774,19.0,423.0,0.0,3.85,31223.0,1,0.9989811512990321
WA,530951001618,2792,Warden Elementary,5.7,3.4250000000000003,2.275,0,True,,0.9383886255924172,34.5,456.0,0.0,5.65,0.0,0,0.9989811512990321
WA,530261000384,2793,Columbia Ridge Elementary,6.4,4.125,2.275,0,True,,0.7319587628865979,54.5,470.0,0.0,5.0,0.0,0,0.9989811512990321
WA,530030000032,2795,Auburn Senior High School,3.85,1.5750000000000002,2.275,0,True,,0.6306068601583114,36.5,1769.0,1.0,3.45,0.0,0,0.9989811512990321
WA,530423000669,2796,Juanita Elementary,7.4,5.125,2.275,0,False,,0.2621951219512195,69.5,401.0,0.0,6.85,0.0,0,0.9989811512990321
WA,530396000621,2797,Kent-Meridian High School,4.25,1.975,2.275,0,False,,0.7263374485596708,43.5,1961.0,1.0,3.85,0.0,0,0.9989811512990321
WA,530576000856,2798,David Wolfle Elementary,3.52,1.245,2.275,0,True,,0.592391304347826,57.0,402.0,0.0,2.75,0.0,0,0.9989811512990321
WA,530117000217,2799,W F West High School,7.35,5.074999999999999,2.275,0,False,,0.3761061946902654,57.5,1031.0,1.0,7.25,0.0,0,0.9989811512990321
WA,530069000149,2800,Brewster High School,6.6,4.324999999999999,2.275,0,True,,0.873015873015873,42.0,264.0,1.0,7.25,0.0,0,0.9989811512990321
WA,530313000496,2801,Lake Roosevelt Jr/Sr High School,4.17,1.895,2.275,0,False,,0.6923076923076923,37.0,347.0,1.0,3.98,0.0,0,0.9989811512990321
WA,530313000494,2802,Lake Roosevelt Elementary,2.02,-0.2549999999999999,2.275,1,True,,0.7897196261682243,29.5,382.0,0.0,1.55,0.0,0,0.9989811512990321
WA,530714001059,2803,Raymond Elementary School,4.65,2.3750000000000004,2.275,0,True,,0.7361963190184049,37.0,324.0,0.0,5.3,0.0,0,0.9989811512990321
WA,530810001336,2804,Mike Morris Elementary,4.3,2.025,2.275,0,False,,0.8260869565217391,34.5,365.0,0.0,4.8,0.0,0,0.9989811512990321
WA,530870001478,2805,Lowell Elementary School,9.3,7.025,2.275,0,False,,0.1869158878504672,84.5,417.0,0.0,8.43,0.0,0,0.9989811512990321
WA,530870001494,2806,Reed Elementary School,4.8,2.525,2.275,0,True,,0.884393063583815,42.0,434.0,0.0,2.6,0.0,0,0.9989811512990321
WA,530048000119,2807,Bethel High School,5.15,2.8750000000000004,2.275,0,False,,0.4269141531322505,47.0,1829.0,1.0,5.75,0.0,0,0.9989811512990321
WA,530237000325,2808,Columbia Crest A-STEM Academy,4.1,1.8249999999999997,2.275,0,True,,0.5488721804511278,42.0,196.0,0.0,5.58,0.0,0,0.9989811512990321
WA,530166000286,2810,Concrete High School,2.85,0.5750000000000002,2.275,0,False,,0.6481481481481481,32.0,218.0,1.0,2.45,0.0,0,0.9989811512990321
WA,530267000403,2811,Lowell Elementary,6.45,4.175000000000001,2.275,0,True,,0.6788617886178862,58.0,588.0,0.0,6.55,0.0,0,0.9989811512990321
WA,530486000735,2813,Totem Middle School,2.0,-0.2749999999999999,2.275,1,True,,0.5903846153846154,30.5,561.0,0.0,2.05,52813.0,1,0.9989811512990321
WA,530123000227,2814,Sunset Elementary,2.25,-0.02499999999999991,2.275,1,True,,0.7426160337552743,34.0,564.0,0.0,2.05,0.0,0,0.9989811512990321
WA,530910001541,2816,Littlerock Elementary School,7.3,5.025,2.275,0,True,,0.3673469387755102,72.0,270.0,0.0,7.9,0.0,0,0.9989811512990321
WA,530042000101,2817,Carl Cozier Elementary School,4.67,2.395,2.275,0,True,,0.5870967741935483,44.5,326.0,0.0,4.4,0.0,0,0.9989811512990321
WA,531011001693,2818,Gilbert Elementary School,4.45,2.1750000000000003,2.275,0,True,,0.7746478873239436,40.0,534.0,0.0,6.45,35377.0,1,0.9989811512990321
WA,531011001701,2819,Nob Hill Elementary School,5.0,2.725,2.275,0,True,,0.5833333333333334,50.0,473.0,0.0,4.65,0.0,0,0.9989811512990321
WA,530537000808,2821,Terrace Heights Elementary,5.0,2.725,2.275,0,True,,0.6305970149253731,58.0,496.0,0.0,3.75,0.0,0,0.9989811512990321
WA,530972001649,2822,Ahtanum Valley Elementary,8.55,6.275,2.275,0,False,,0.6507936507936508,67.0,320.0,0.0,7.8,0.0,0,0.9989811512990321
WA,530132000238,2823,Parkway Elementary,4.15,1.8750000000000004,2.275,0,True,,0.7471910112359551,47.0,315.0,0.0,2.88,0.0,0,0.9989811512990321
WA,530393000599,2824,Eastgate Elementary School,2.0,-0.2749999999999999,2.275,1,True,,,30.5,516.0,0.0,1.8,34650.0,1,0.9989811512990321
WA,530393000611,2825,Westgate Elementary School,6.85,4.574999999999999,2.275,0,True,,,40.5,503.0,0.0,7.65,0.0,0,0.9989811512990321
WA,530393000605,2826,Kennewick High School,5.15,2.8750000000000004,2.275,0,True,,,48.0,1649.0,1.0,5.45,0.0,0,0.9989811512990321
WA,530095001934,2827,Alpine Lakes Elementary,8.9,6.625,2.275,0,True,,0.5403508771929825,61.0,273.0,0.0,8.5,0.0,0,0.9989811512990321
WA,530927001586,2828,Walnut Grove Elementary,3.0,0.7250000000000001,2.275,0,True,,0.6836461126005362,43.0,711.0,0.0,2.3,34223.0,1,0.9989811512990321
WA,530270000422,2829,Mill Plain Elementary School,3.95,1.6750000000000003,2.275,0,True,,0.6370967741935484,46.5,445.0,0.0,3.55,32089.0,1,0.9989811512990321
WA,530204000304,2830,Dayton Elementary School,3.85,1.5750000000000002,2.275,0,True,,0.5789473684210527,62.0,215.0,0.0,2.7,0.0,0,0.9989811512990321
WA,530447000705,2831,Monticello Middle School,6.55,4.275,2.275,0,True,,0.8,49.0,588.0,0.0,6.55,0.0,0,0.9989811512990321
WA,530522000794,2832,Peninsula Elementary,4.7,2.4250000000000003,2.275,0,True,,0.688034188034188,47.0,511.0,0.0,5.2,30695.0,1,0.9989811512990321
WA,530522000788,2833,Knolls Vista Elementary,3.15,0.875,2.275,0,True,,0.8151658767772512,37.0,396.0,0.0,2.6,30916.0,1,0.9989811512990321
WA,530003000001,2834,A J West Elementary,4.0,1.725,2.275,0,True,,0.8041666666666667,34.5,373.0,0.0,2.1,0.0,0,0.9989811512990321
WA,530489000742,2835,Mccleary Elem,4.63,2.355,2.275,0,True,,0.6153846153846154,47.0,347.0,0.0,4.13,0.0,0,0.9989811512990321
WA,530075000153,2836,Brinnon Elementary,8.13,5.855,2.275,0,True,,0.8163265306122449,49.5,83.0,0.0,8.35,0.0,0,0.9989811512990321
WA,530771002017,2838,Catharine Blaine K-8 School,9.4,7.125,2.275,0,False,,0.0772442588726513,79.0,629.0,0.0,9.9,0.0,0,0.9989811512990321
WA,530771001913,2839,David T. Denny International Middle School,5.4,3.1250000000000004,2.275,0,True,,0.71875,49.5,838.0,0.0,3.35,0.0,0,0.9989811512990321
WA,530282000441,2841,Lakeland Elementary School,4.8,2.525,2.275,0,True,,0.5931372549019608,48.5,427.0,0.0,3.6,0.0,0,0.9989811512990321
WA,530354000550,2842,Shorewood Elementary,6.65,4.375,2.275,0,True,,0.575,59.5,558.0,0.0,5.95,0.0,0,0.9989811512990321
WA,530354000528,2844,Gregory Heights Elementary,6.75,4.475,2.275,0,True,,0.5276073619631901,51.5,451.0,0.0,5.8,34983.0,1,0.9989811512990321
WA,530039000067,2846,Enatai Elementary School,9.45,7.174999999999999,2.275,0,False,,0.1764705882352941,76.0,523.0,0.0,8.75,0.0,0,0.9989811512990321
WA,530039000065,2847,Clyde Hill Elementary,9.5,7.225,2.275,0,False,,0.080168776371308,78.5,567.0,0.0,9.7,0.0,0,0.9989811512990321
WA,530813001341,2848,Foster Senior High School,4.4,2.1250000000000004,2.275,0,True,,0.6830357142857143,40.0,882.0,1.0,4.55,0.0,0,0.9989811512990321
WA,530876001519,2849,Tahoma Senior High School,7.95,5.675000000000001,2.275,0,False,,0.1297134238310709,72.5,2741.0,1.0,8.05,0.0,0,0.9989811512990321
WA,530804001330,2850,Mount Si High School,9.25,6.975,2.275,0,False,,0.0871459694989106,80.0,1925.0,1.0,9.05,0.0,0,0.9989811512990321
WA,530396000614,2851,East Hill Elementary School,2.95,0.6750000000000003,2.275,0,True,,0.7567567567567568,29.0,479.0,0.0,2.2,29662.0,1,0.9989811512990321
WA,530066000146,2853,View Ridge Elementary Arts Academy,4.7,2.4250000000000003,2.275,0,True,,0.7064676616915423,48.0,434.0,0.0,4.75,30737.0,1,0.9989811512990321
WA,530576000853,2854,Hilder Pearson Elementary,7.47,5.195,2.275,0,False,,0.34,62.0,379.0,0.0,7.5,0.0,0,0.9989811512990321
WA,530309000490,2856,Goldendale High School,5.55,3.275,2.275,0,True,,0.430379746835443,54.5,307.0,1.0,4.83,0.0,0,0.9989811512990321
WA,530666000977,2858,Pe Ell School,5.6,3.3249999999999997,2.275,0,True,,0.6028368794326241,54.5,293.0,1.0,5.38,0.0,0,0.9989811512990321
WA,530975001659,2859,White Pass Jr. Sr. High School,4.22,1.9449999999999998,2.275,0,False,,0.6666666666666666,44.5,199.0,1.0,4.3,0.0,0,0.9989811512990321
WA,530009000179,2860,Almira Elementary School,8.43,6.154999999999999,2.275,0,True,,0.4186046511627907,69.5,130.0,0.0,8.43,0.0,0,0.9989811512990321
WA,530186000293,2862,Creston Elementary,4.58,2.305,2.275,0,True,,0.375,59.5,35.0,0.0,5.4,0.0,0,0.9989811512990321
WA,530186000294,2863,Creston Jr-Sr High School,7.7,5.425000000000001,2.275,0,False,,0.2352941176470588,54.5,48.0,1.0,7.73,0.0,0,0.9989811512990321
WA,530721001062,2864,Reardan Elementary School,7.78,5.505000000000001,2.275,0,True,,0.4682539682539682,59.5,320.0,0.0,7.53,0.0,0,0.9989811512990321
WA,530675000992,2865,Pioneer Middle School,4.25,1.975,2.275,0,True,,0.640495867768595,44.5,257.0,0.0,2.8,0.0,0,0.9989811512990321
WA,530552000829,2868,Naselle-Grays River Valley Elementary,3.0,0.7250000000000001,2.275,0,True,,0.5280898876404494,62.0,161.0,0.0,2.0,0.0,0,0.9989811512990321
WA,530696001033,2870,Karshner Elementary,4.0,1.725,2.275,0,True,,0.6097560975609756,54.5,408.0,0.0,3.1,0.0,0,0.9989811512990321
WA,530870001462,2871,Edison Elementary School,5.7,3.4250000000000003,2.275,0,True,,0.8088235294117647,58.0,408.0,0.0,4.0,0.0,0,0.9989811512990321
WA,530870001457,2872,Browns Point Elementary School,8.47,6.195,2.275,0,False,,0.2145922746781116,72.0,442.0,0.0,8.5,0.0,0,0.9989811512990321
WA,530870001510,2874,Whitman Elementary School,4.75,2.475,2.275,0,True,,0.783068783068783,44.5,352.0,0.0,2.6,30718.0,1,0.9989811512990321
WA,530861001444,2875,Maple Lawn Elementary,9.65,7.375,2.275,0,False,,0.3113456464379947,76.5,690.0,0.0,9.35,0.0,0,0.9989811512990321
WA,530294000475,2876,Franklin Pierce High School,5.5,3.225,2.275,0,True,,0.6598639455782312,58.5,1148.0,1.0,4.85,0.0,0,0.9989811512990321
WA,530048000123,2877,Elk Plain School of Choice,7.7,5.425000000000001,2.275,0,False,,0.3486590038314176,68.5,581.0,0.0,6.1,0.0,0,0.9989811512990321
WA,530765001125,2879,Friday Harbor High School,8.77,6.494999999999999,2.275,0,False,,0.3272727272727272,64.5,268.0,1.0,8.63,0.0,0,0.9989811512990321
WA,530540000814,2880,Washington Elementary School,3.4,1.125,2.275,0,True,,0.8109452736318408,48.0,347.0,0.0,2.95,32050.0,1,0.9989811512990321
WA,530852001434,2882,Carson Elementary,5.75,3.475,2.275,0,True,,0.56,38.5,293.0,0.0,,0.0,0,0.9989811512990321
WA,530267000400,2883,Hawthorne Elementary School,5.1,2.8249999999999997,2.275,0,True,,0.861878453038674,49.5,500.0,0.0,3.95,0.0,0,0.9989811512990321
WA,530420000654,2884,Mt. Pilchuck Elementary School,5.55,3.275,2.275,0,True,,0.3189964157706093,62.0,543.0,0.0,6.8,0.0,0,0.9989811512990321
WA,530420000651,2885,Hillcrest Elementary School,7.9,5.625,2.275,0,False,,0.2659574468085106,66.5,775.0,0.0,8.15,0.0,0,0.9989811512990321
WA,530543000816,2886,Fairmount Elementary,4.65,2.3750000000000004,2.275,0,True,,0.7003367003367004,39.0,540.0,0.0,5.05,0.0,0,0.9989811512990321
WA,530240002089,2887,Martha Lake Elementary,5.9,3.6250000000000004,2.275,0,True,,0.5238095238095238,51.0,466.0,0.0,3.5,0.0,0,0.9989811512990321
WA,530240002292,2888,Terrace Park Elementary,7.65,5.375,2.275,0,False,,0.4078947368421052,49.5,302.0,0.0,7.55,0.0,0,0.9989811512990321
WA,530495000755,2890,Medical Lake High School,8.77,6.494999999999999,2.275,0,False,,0.359375,59.5,528.0,1.0,8.55,0.0,0,0.9989811512990321
WA,530111000190,2892,Broadway Elementary,2.23,-0.04499999999999993,2.275,1,True,,0.7487179487179487,34.5,331.0,0.0,3.8,0.0,0,0.9989811512990321
WA,530933001593,2893,Julius A Wendt Elementary/John C Thomas Middle School,5.78,3.5050000000000003,2.275,0,True,,0.6741071428571429,55.5,321.0,0.0,4.5,0.0,0,0.9989811512990321
WA,530144000274,2894,Leonard M Jennings Elementary,7.0,4.725,2.275,0,True,,0.3475609756097561,84.5,282.0,0.0,8.38,0.0,0,0.9989811512990321
WA,530300000486,2895,Garfield Elementary,5.2,2.9250000000000003,2.275,0,False,,0.4242424242424242,74.5,79.0,0.0,4.3,0.0,0,0.9989811512990321
WA,530300000487,2896,Garfield Middle School,4.28,2.0050000000000003,2.275,0,True,,0.6,59.5,38.0,0.0,4.78,0.0,0,0.9989811512990321
WA,530546000824,2898,Naches Valley Middle School,3.35,1.0750000000000002,2.275,0,True,,0.5013123359580053,50.5,396.0,0.0,4.05,0.0,0,0.9989811512990321
WA,531011001699,2899,Mcclure Elementary School,3.5,1.225,2.275,0,True,,0.8251748251748252,37.0,610.0,0.0,3.55,35377.0,1,0.9989811512990321
WA,530897001534,2900,Toppenish High School,6.9,4.625,2.275,0,True,,0.9214876033057852,33.5,950.0,1.0,6.85,0.0,0,0.9989811512990321
WA,530648000955,2902,Lutacaga Elementary,2.45,0.17500000000000027,2.275,0,True,,0.8828571428571429,31.0,643.0,0.0,3.7,0.0,0,0.9989811512990321
WA,530441000696,2903,Lind-Ritzville High School,4.77,2.4949999999999997,2.275,0,False,,0.9230769230769232,49.75,49.0,1.0,5.33,0.0,0,0.9989811512990321
WA,530402000639,2904,Kiona-Benton City High School,4.05,1.775,2.275,0,False,,0.6176470588235294,37.0,397.0,1.0,3.9,0.0,0,0.9989811512990321
WA,530690001015,2905,Whitstran Elementary,3.85,1.5750000000000002,2.275,0,True,,0.8345323741007195,37.0,249.0,0.0,4.3,0.0,0,0.9989811512990321
WA,530690001013,2906,Housel Middle School,2.85,0.5750000000000002,2.275,0,True,,0.698051948051948,37.5,636.0,0.0,3.35,0.0,0,0.9989811512990321
WA,530966001638,2907,Washington Elementary School,5.5,3.225,2.275,0,False,,0.4641638225255973,62.5,561.0,0.0,4.75,0.0,0,0.9989811512990321
WA,530682001002,2908,Port Angeles High School,7.32,5.045,2.275,0,False,,0.42,66.5,1074.0,1.0,7.2,0.0,0,0.9989811512990321
WA,530682000998,2909,Franklin Elementary,6.15,3.8750000000000004,2.275,0,True,,0.576271186440678,65.5,433.0,0.0,4.35,0.0,0,0.9989811512990321
WA,530038000056,2910,Yacolt Primary,6.9,4.625,2.275,0,False,,0.4143835616438356,57.0,784.0,0.0,6.7,0.0,0,0.9989811512990321
WA,530954001623,2911,Gause Elementary,5.13,2.855,2.275,0,True,,0.3863636363636363,54.5,326.0,0.0,5.8,0.0,0,0.9989811512990321
WA,530270000423,2912,Orchards Elementary School,2.15,-0.125,2.275,1,True,,0.736,32.5,546.0,0.0,2.25,47596.0,1,0.9989811512990321
WA,530000300167,2913,Carrolls Elementary,6.4,4.125,2.275,0,False,,0.4050632911392405,62.0,128.0,0.0,8.15,0.0,0,0.9989811512990321
WA,530447002314,2914,Northlake Elementary School,6.55,4.275,2.275,0,True,,0.7962962962962963,37.0,335.0,0.0,3.95,0.0,0,0.9989811512990321
WA,530381000584,2915,Kalama Elem School,7.78,5.505000000000001,2.275,0,False,,0.3873873873873873,50.5,494.0,0.0,7.95,0.0,0,0.9989811512990321
WA,530000300592,2916,Huntington Middle School,4.85,2.5749999999999997,2.275,0,False,,0.6312949640287769,46.5,581.0,0.0,3.8,0.0,0,0.9989811512990321
WA,530657000969,2917,Pasco Senior High School,3.85,1.5750000000000002,2.275,0,True,,0.8134057971014492,30.5,2346.0,1.0,3.65,0.0,0,0.9989811512990321
WA,530573000847,2918,Connell Elem,3.45,1.1750000000000003,2.275,0,True,,0.81875,30.5,549.0,0.0,3.9,35606.0,1,0.9989811512990321
WA,530708001054,2919,Pioneer Elementary,2.6,0.3250000000000002,2.275,0,True,,0.8073394495412844,42.0,316.0,0.0,2.3,0.0,0,0.9989811512990321
WA,530261000386,2920,Ephrata High School,6.05,3.775,2.275,0,False,,0.4811320754716981,51.5,816.0,1.0,6.2,0.0,0,0.9989811512990321
WA,530705001050,2921,Lake Quinault School,4.77,2.4949999999999997,2.275,0,True,,1.0,34.5,213.0,1.0,4.3,0.0,0,0.9989811512990321
WA,530600001858,2922,Oakville Elementary,2.5,0.2250000000000001,2.275,0,True,,0.7647058823529411,34.5,142.0,0.0,1.68,47760.0,1,0.9989811512990321
WA,530354000523,2926,Cedarhurst Elementary,1.55,-0.7249999999999999,2.275,1,True,,0.8155619596541787,29.5,495.0,0.0,1.55,34984.0,1,0.9989811512990321
WA,530354000554,2927,Sylvester Middle School,4.0,1.725,2.275,0,True,,0.6935749588138386,40.5,676.0,0.0,3.2,34983.0,1,0.9989811512990321
WA,530723001076,2929,Lakeridge Elementary School,3.35,1.0750000000000002,2.275,0,True,,0.8333333333333334,52.0,375.0,0.0,2.6,0.0,0,0.9989811512990321
WA,530030000037,2932,Dick Scobee Elementary School,2.95,0.6750000000000003,2.275,0,True,,0.8217391304347826,45.0,542.0,0.0,2.4,34869.0,1,0.9989811512990321
WA,530870001501,2938,Sherman Elementary School,6.25,3.975,2.275,0,False,,0.1814159292035398,75.0,447.0,0.0,7.08,0.0,0,0.9989811512990321
WA,530870001460,2939,Delong Elementary School,4.25,1.975,2.275,0,True,,0.7085201793721974,44.0,428.0,0.0,5.9,34548.0,1,0.9989811512990321
WA,530870001453,2940,Arlington Elementary School,2.85,0.5750000000000002,2.275,0,True,,0.8659217877094972,27.0,434.0,0.0,3.7,47865.0,1,0.9989811512990321
WA,530870001482,2941,Mann Elementary School,7.45,5.175000000000001,2.275,0,True,,0.7848101265822784,54.5,467.0,0.0,6.45,0.0,0,0.9989811512990321
WA,530645000953,2942,Orting High School,6.95,4.675000000000001,2.275,0,False,,0.3367875647668393,54.5,802.0,1.0,6.2,0.0,0,0.9989811512990321
WA,530141000251,2943,Custer Elementary School,3.02,0.7450000000000001,2.275,0,True,,0.8478260869565217,39.5,286.0,0.0,3.45,34433.0,1,0.9989811512990321
WA,530669000984,2944,Harbor Heights Elementary School,8.68,6.404999999999999,2.275,0,False,,0.2434456928838951,66.5,578.0,0.0,8.85,0.0,0,0.9989811512990321
WA,530294000477,2945,James Sales Elementary,8.1,5.824999999999999,2.275,0,False,,0.8925233644859814,57.0,408.0,0.0,7.95,0.0,0,0.9989811512990321
WA,530078000159,2946,West View Elementary,4.45,2.1750000000000003,2.275,0,True,,0.6745562130177515,39.5,409.0,0.0,3.35,0.0,0,0.9989811512990321
WA,530372000569,2948,Index Elementary School District 63,6.38,4.105,2.275,0,True,,0.45,29.75,32.0,0.0,,0.0,0,0.9989811512990321
WA,530825001403,2950,Ridgeview Elementary,3.85,1.5750000000000002,2.275,0,True,,0.718562874251497,49.5,338.0,0.0,3.08,0.0,0,0.9989811512990321
WA,530825001391,2951,Lincoln Heights Elementary,7.25,4.975,2.275,0,True,,0.5948905109489051,50.0,515.0,0.0,6.9,0.0,0,0.9989811512990321
WA,530825001390,2952,Lidgerwood Elementary,3.8,1.525,2.275,0,True,,0.8902439024390244,31.5,437.0,0.0,2.4,35112.0,1,0.9989811512990321
WA,530111000200,2953,Progress Elementary School,2.45,0.17500000000000027,2.275,0,True,,0.6258503401360545,39.5,268.0,0.0,3.1,0.0,0,0.9989811512990321
WA,530123000221,2954,Betz Elementary,6.8,4.525,2.275,0,True,,0.5615763546798029,62.0,462.0,0.0,5.75,0.0,0,0.9989811512990321
WA,530228000314,2955,Otis Orchards School,4.53,2.2550000000000003,2.275,0,True,,0.6192660550458715,54.0,423.0,0.0,5.15,0.0,0,0.9989811512990321
WA,530969002419,2956,Seth Woodard Elementary,3.08,0.8050000000000002,2.275,0,True,,0.5902777777777778,49.5,262.0,0.0,3.18,0.0,0,0.9989811512990321
WA,530588000874,2958,Northport High School,8.65,6.375,2.275,0,True,,0.9,49.75,53.0,1.0,8.83,0.0,0,0.9989811512990321
WA,530867001449,2959,Sunnyside High School,4.3,2.025,2.275,0,True,,0.8316008316008316,41.5,2088.0,1.0,4.1,0.0,0,0.9989811512990321
WA,530648000954,2961,Hiawatha Elementary School,4.1,1.8249999999999997,2.275,0,True,,0.9071618037135278,33.5,632.0,0.0,5.1,0.0,0,0.9989811512990321
WA,530132000235,2962,Grantham Elementary,4.95,2.6750000000000003,2.275,0,True,,0.8705035971223022,32.0,305.0,0.0,5.5,0.0,0,0.9989811512990321
WA,530927001582,2964,Salmon Creek Elementary,7.3,5.025,2.275,0,False,,0.3625954198473282,65.5,470.0,0.0,7.0,0.0,0,0.9989811512990321
